in_pump_steps_rate,out_pump_steps_rate,initial_mass,mass_3min,end_mass,delta_mass_end_minus_3min
64263,64263,0.0,-0.06700000000000728,-0.6360000000000241,-0.5690000000000168
64263,63263,0.0,-0.02400000000000091,-0.04899999999997817,-0.024999999999977263
64263,62263,0.0,0.020000000000038654,0.06100000000003547,0.04099999999999682
64263,62763,0.0,-0.013000000000033651,0.002999999999985903,0.016000000000019554
