in_pump_steps_rate,out_pump_steps_rate,initial_mass,mass_3min,end_mass,delta_mass_end_minus_3min
174417,174417,0.0,-0.12000000000000455,-0.5769999999999982,-0.45699999999999363
174417,173417,0.0,-0.09100000000000819,-0.3949999999999818,-0.3039999999999736
174417,172417,0.0,-0.043000000000006366,-0.28300000000001546,-0.2400000000000091
174417,171417,0.0,-0.01999999999998181,-0.14400000000000546,-0.12400000000002365
174417,170417,0.0,-0.02800000000002001,-0.06799999999998363,-0.03999999999996362
174417,169417,0.0,-0.011000000000024102,-0.03200000000003911,-0.021000000000015007
174417,168417,0.0,0.0020000000000095497,-0.010999999999967258,-0.012999999999976808
174417,167417,0.0,0.0009999999999763531,0.019000000000005457,0.018000000000029104
174417,167917,0.0,-0.006000000000028649,-0.0030000000000427463,0.002999999999985903
