time_s,delta_mass_g
0.0,0.0
15.001497507095337,-0.009000000000014552
30.003187894821167,-0.014000000000010004
45.00383138656616,-0.05600000000004002
60.00569462776184,-0.07100000000002638
75.00650691986084,-0.05700000000001637
90.0096173286438,-0.07200000000000273
105.0111734867096,-0.060000000000002274
120.01168036460876,-0.06800000000004047
135.0135998725891,-0.07100000000002638
150.01448941230774,-0.060000000000002274
165.01597690582275,-0.07400000000001228
180.0168387889862,-0.06100000000003547
195.01700353622437,-0.06700000000000728
210.01849222183228,-0.06700000000000728
225.02032446861267,-0.06900000000001683
240.02243328094482,-0.06900000000001683
255.02517318725586,-0.07100000000002638
270.0252854824066,-0.06200000000001182
285.02673411369324,-0.08000000000004093
300.02759289741516,-0.06100000000003547
315.0291540622711,-0.07600000000002183
330.02976632118225,-0.06499999999999773
345.03048849105835,-0.06900000000001683
360.03067326545715,-0.07500000000004547
375.03293895721436,-0.06499999999999773
390.03299951553345,-0.07400000000001228
405.0331654548645,-0.06600000000003092
420.0335850715637,-0.07100000000002638
435.0348289012909,-0.07100000000002638
450.0380606651306,-0.06700000000000728
465.0400638580322,-0.06800000000004047
480.0404314994812,-0.07200000000000273
495.041277885437,-0.05800000000004957
510.0444190502167,-0.07400000000001228
525.0462157726288,-0.05700000000001637
540.0482168197632,-0.06700000000000728
555.0492346286774,-0.05900000000002592
570.0504148006439,-0.05800000000004957
585.0520176887512,-0.06200000000001182
600.0542109012604,-0.05400000000003047
615.0559442043304,-0.05900000000002592
630.0561304092407,-0.05800000000004957
645.059139251709,-0.05500000000000682
660.0596821308136,-0.05800000000004957
675.0606536865234,-0.04800000000000182
690.0620362758636,-0.05000000000001137
705.0642604827881,-0.05500000000000682
720.0648584365845,-0.04200000000003001
735.0657515525818,-0.05900000000002592
750.0671396255493,-0.04200000000003001
765.068088054657,-0.05500000000000682
780.0697231292725,-0.049000000000035016
795.0708260536194,-0.051000000000044565
810.0734031200409,-0.05299999999999727
825.0762662887573,-0.05000000000001137
840.0765287876129,-0.04800000000000182
855.0772638320923,-0.04800000000000182
870.079267501831,-0.043000000000006366
885.0816588401794,-0.045000000000015916
900.0818932056427,-0.040000000000020464
915.0840039253235,-0.04200000000003001
930.0846157073975,-0.04800000000000182
945.0862190723419,-0.03100000000000591
960.0880835056305,-0.05000000000001137
975.0895895957947,-0.03200000000003911
990.0904104709625,-0.04200000000003001
1005.09131026268,-0.038000000000010914
1020.0934250354767,-0.040000000000020464
1035.095158815384,-0.038000000000010914
1050.0953252315521,-0.038000000000010914
1065.0976374149323,-0.038000000000010914
1080.098192691803,-0.04200000000003001
1095.1009006500244,-0.03100000000000591
1110.1037292480469,-0.03700000000003456
1125.1062421798706,-0.03400000000004866
1140.1076109409332,-0.03000000000002956
1155.1097586154938,-0.040000000000020464
1170.1111228466034,-0.020000000000038654
1185.1126549243927,-0.03700000000003456
1200.1146318912506,-0.022000000000048203
1215.1152346134186,-0.02800000000002001
1230.1172335147858,-0.025000000000034106
1245.12029671669,-0.025000000000034106
1260.120795249939,-0.025000000000034106
1275.1214182376862,-0.025000000000034106
1290.1243968009949,-0.025000000000034106
1305.1269590854645,-0.03200000000003911
1320.1301641464233,-0.018000000000029104
1335.1320996284485,-0.022000000000048203
1350.1336290836334,-0.019000000000005457
1365.1367275714874,-0.015000000000043201
1380.1382310390472,-0.028999999999996362
1395.1389183998108,-0.013000000000033651
1410.1397840976715,-0.027000000000043656
1425.1411645412445,-0.018000000000029104
1440.1435379981995,-0.020000000000038654
1455.145602464676,-0.020000000000038654
1470.1466376781464,-0.016000000000019554
1485.1472923755646,-0.016000000000019554
1500.149828195572,-0.023000000000024556
1515.1519176959991,-0.011000000000024102
1530.1548426151276,-0.023000000000024556
1545.1557760238647,-0.009000000000014552
1560.1583251953125,-0.013000000000033651
1575.1586258411407,-0.015000000000043201
1590.1611247062683,-0.006000000000028649
1605.1617822647095,-0.022000000000048203
1620.1642019748688,-0.008000000000038199
1635.164249420166,-0.019000000000005457
1650.1670093536377,-0.015000000000043201
1665.1683912277222,-0.015000000000043201
1680.1688117980957,-0.015000000000043201
1695.170181274414,-0.015000000000043201
1710.1711897850037,-0.010000000000047748
1725.17240858078,-0.022000000000048203
1740.1736652851105,-0.008000000000038199
1755.1744132041931,-0.023000000000024556
1770.1755957603455,-0.009000000000014552
1785.1763787269592,-0.012000000000000455
1800.177076101303,-0.013000000000033651
