time_s,delta_mass_g
0.0,0.0
15.002351999282837,-0.0020000000000095497
30.002718687057495,0.016999999999995907
45.0042781829834,0.04200000000003001
60.00488042831421,0.057999999999992724
75.00577116012573,0.08100000000001728
90.00657820701599,0.10400000000004184
105.00830507278442,0.12100000000003774
120.00953578948975,0.1400000000000432
135.01065063476562,0.16200000000003456
150.01350784301758,0.18900000000002137
165.01455855369568,0.20600000000001728
180.0161714553833,0.20600000000001728
195.01805710792542,0.23099999999999454
210.01811575889587,0.257000000000005
225.02060914039612,0.27199999999999136
240.02235174179077,0.2880000000000109
255.02511644363403,0.3020000000000209
270.02810740470886,0.32499999999998863
285.0310938358307,0.34600000000000364
300.03214049339294,0.3690000000000282
315.0322017669678,0.396000000000015
330.0326840877533,0.40500000000002956
345.03469371795654,0.4130000000000109
360.0351309776306,0.4420000000000073
375.0367851257324,0.47200000000003683
390.03730034828186,0.48599999999999
405.0403025150299,0.49500000000000455
420.0417811870575,0.5169999999999959
435.04405188560486,0.5440000000000396
450.04435443878174,0.5600000000000023
465.04453802108765,0.5830000000000268
480.04603028297424,0.6000000000000227
495.04676938056946,0.6160000000000423
510.0484607219696,0.6349999999999909
525.0502820014954,0.6589999999999918
540.0515098571777,0.6850000000000023
555.0517475605011,0.6970000000000027
570.0526871681213,0.7019999999999982
585.0529222488403,0.7309999999999945
600.054036617279,0.7599999999999909
615.0556709766388,0.7740000000000009
630.0572438240051,0.7870000000000346
645.0575590133667,0.8029999999999973
660.0580317974091,0.8260000000000218
675.0587799549103,0.8369999999999891
690.0595474243164,0.8600000000000136
705.0608944892883,0.8810000000000286
720.0628361701965,0.8950000000000387
735.0641791820526,0.9080000000000155
750.0647912025452,0.9379999999999882
765.0659811496735,0.9639999999999986
780.0660927295685,0.9700000000000273
795.0689187049866,0.9809999999999945
810.0708956718445,1.0060000000000286
825.0721781253815,1.035000000000025
840.0744943618774,1.0480000000000018
855.0749006271362,1.0690000000000168
870.0774970054626,1.0830000000000268
885.0776648521423,1.1040000000000418
900.0784058570862,1.1229999999999905
915.0787742137909,1.1469999999999914
930.0789811611176,1.1709999999999923
945.0795006752014,1.1800000000000068
960.0806179046631,1.198000000000036
975.081857919693,1.2230000000000132
990.0824360847473,1.25
1005.0834839344025,1.2580000000000382
1020.0849232673645,1.2719999999999914
1035.0854818820953,1.2930000000000064
1050.0857410430908,1.3180000000000405
1065.086125612259,1.3350000000000364
1080.0862879753113,1.3570000000000277
1095.0879764556885,1.375
1110.0884890556335,1.3870000000000005
1125.0885500907898,1.4080000000000155
1140.0916295051575,1.4360000000000355
1155.093109846115,1.461999999999989
1170.0944244861603,1.4680000000000177
1185.094539642334,1.4790000000000418
1200.0959208011627,1.5080000000000382
1215.097974061966,1.5339999999999918
1230.1002037525177,1.5470000000000255
1245.1021473407745,1.566000000000031
1260.104798078537,1.5840000000000032
1275.10755610466,1.6030000000000086
1290.1097083091736,1.622000000000014
1305.110899925232,1.649000000000001
1320.1123325824738,1.6690000000000396
1335.113086938858,1.6820000000000164
1350.1144616603851,1.7030000000000314
1365.1154990196228,1.7300000000000182
1380.116005897522,1.7590000000000146
1395.1171140670776,1.768000000000029
1410.1191337108612,1.785000000000025
1425.1205122470856,1.8079999999999927
1440.1237647533417,1.8340000000000032
1455.12464594841,1.8480000000000132
1470.1260221004486,1.867999999999995
1485.1274592876434,1.884999999999991
1500.130514383316,1.9050000000000296
1515.1326160430908,1.924000000000035
1530.1334614753723,1.9510000000000218
1545.135017633438,1.9739999999999895
1560.1375319957733,1.9800000000000182
1575.1416172981262,1.997000000000014
1590.1436824798584,2.0230000000000246
1605.1440951824188,2.049000000000035
1620.1470289230347,2.062000000000012
1635.1476447582245,2.076000000000022
1650.1495056152344,2.1020000000000323
1665.1506881713867,2.119000000000028
1680.1507897377014,2.1370000000000005
1695.1517267227173,2.164000000000044
1710.1533377170563,2.180000000000007
1725.1549718379974,2.1899999999999977
1740.1582441329956,2.2139999999999986
1755.1616780757904,2.2410000000000423
1770.1627962589264,2.26400000000001
1785.1637511253357,2.268000000000029
1800.1671311855316,2.2800000000000296
