steps_rate,duration,delta_mass,ml_rate
75000.0,60.00264286994934,0.46399999999999864,0.007732992711765704
220000.0,60.00366806983948,1.2719999999999914,0.02119870402788518
115000.0,60.00196170806885,0.6080000000000041,0.010133002033469223
65000.0,60.00189161300659,0.36499999999995225,0.0060831415508378955
225000.0,60.002241134643555,1.2689999999999486,0.02114921002954446
50000.0,60.001930236816406,0.27300000000002456,0.004549853628417362
170000.0,60.00286054611206,0.9730000000000132,0.016215893561478872
250000.0,60.00320291519165,1.4300000000000068,0.023832061132155972
205000.0,60.0022919178009,1.1599999999999682,0.019332594854694716
125000.0,60.00163197517395,0.7180000000000177,0.011966341187137955
90000.0,60.003073930740356,0.5130000000000337,0.008549561987310404
110000.0,60.00345492362976,0.6399999999999864,0.010666052493386511
190000.0,60.00236654281616,1.086999999999989,0.018115952130393617
200000.0,60.00235605239868,1.1539999999999964,0.01923257811730317
135000.0,60.002761363983154,0.7669999999999959,0.012782745036470772
145000.0,60.0023672580719,0.8129999999999882,0.01354946541531023
60000.0,60.00360321998596,0.3509999999999991,0.005849648707147778
180000.0,60.0029730796814,1.038000000000011,0.017299142804500553
150000.0,60.00217604637146,0.8580000000000041,0.014299481394423367
160000.0,60.00212073326111,0.9409999999999741,0.015682779016814776
55000.0,60.002366065979004,0.3129999999999882,0.005216460958486392
120000.0,60.00173902511597,0.7049999999999841,0.011749659450784919
100000.0,60.00323557853699,0.5769999999999982,0.009616148103293112
240000.0,60.00091361999512,1.3759999999999764,0.022932984132785415
230000.0,60.002644300460815,1.3340000000000032,0.02223235351628925
130000.0,60.002238035202026,0.7439999999999714,0.012399537489976332
105000.0,60.003299713134766,0.6150000000000091,0.01024943633000545
175000.0,60.00185942649841,0.9910000000000423,0.016516154823735186
185000.0,60.00185203552246,1.086999999999989,0.018116107472090366
235000.0,60.0007541179657,1.3590000000000373,0.022649715324046558
165000.0,60.00225496292114,0.9419999999999504,0.015699409973542938
85000.0,60.0022497177124,0.5079999999999814,0.008466349218403089
215000.0,60.002914905548096,1.2450000000000045,0.020748991977469534
95000.0,60.003236532211304,0.5360000000000014,0.008932851475641027
155000.0,60.003154039382935,0.9039999999999964,0.015065874693964554
70000.0,60.002832889556885,0.410000000000025,0.006833010713922191
245000.0,60.003700733184814,1.3740000000000236,0.02289858764061428
80000.0,60.00178146362305,0.4519999999999982,0.007533109667319291
195000.0,60.00282263755798,1.108000000000004,0.018465797962418953
210000.0,60.002880811691284,1.177000000000021,0.01961572484650917
140000.0,60.00101923942566,0.799000000000035,0.013316440455981881
