steps_rate,duration,delta_mass,ml_rate
200000.0,10.002683639526367,0.19599999999999795,0.019594741477725938
200000.0,10.002729892730713,0.18500000000000227,0.018494951076750296
200000.0,10.002339363098145,0.18599999999999994,0.01859564980230664
200000.0,10.002243757247925,0.18499999999999517,0.018495849980254546
200000.0,10.002064943313599,0.18499999999999517,0.018496180643544816
200000.0,10.002910852432251,0.1840000000000046,0.018394645590114823
200000.0,10.002540111541748,0.19299999999999784,0.01929509882967614
200000.0,10.001749515533447,0.19299999999999784,0.019296624025652187
200000.0,10.00178861618042,0.19200000000000017,0.01919656647106015
200000.0,10.002886056900024,0.1909999999999954,0.019094489221762448
200000.0,10.00321888923645,0.19000000000000483,0.018993886078454852
200000.0,10.00201940536499,0.18500000000000227,0.018496264854352313
200000.0,10.00253415107727,0.18500000000000227,0.018495313008261793
200000.0,10.002076148986816,0.18599999999999994,0.0185961391644515
200000.0,10.00080156326294,0.18599999999999994,0.01859850921182703
200000.0,10.000590324401855,0.19299999999999784,0.01929886074115743
200000.0,10.001723527908325,0.19500000000000028,0.01949663969973592
200000.0,10.001595735549927,0.18999999999999773,0.01899696858618839
200000.0,10.001471757888794,0.18599999999999994,0.01859726293315681
200000.0,10.002882719039917,0.1869999999999976,0.018694610868930192
200000.0,10.002347946166992,0.18599999999999994,0.018595633845279014
200000.0,10.002847909927368,0.18599999999999994,0.018594704395675503
200000.0,10.002774000167847,0.1869999999999976,0.018694814058266212
200000.0,10.001845836639404,0.19299999999999784,0.01929643819273717
200000.0,10.001359701156616,0.19700000000000273,0.019697321752883308
200000.0,10.001714944839478,0.18999999999999773,0.018996742163505755
200000.0,10.001719236373901,0.19000000000000483,0.01899673401239054
200000.0,10.002966165542603,0.18599999999999994,0.01859448456805917
200000.0,10.00272250175476,0.18599999999999994,0.018594937524995848
200000.0,10.001842021942139,0.1839999999999975,0.018396611303831484
200000.0,10.00201678276062,0.18599999999999994,0.018596249540451457
200000.0,10.00209903717041,0.18799999999999528,0.01879605463826525
200000.0,10.001758813858032,0.19699999999999562,0.019696535745997033
200000.0,10.00272011756897,0.19599999999999795,0.019594670019382008
200000.0,10.002097606658936,0.19000000000000483,0.018996015383164387
200000.0,10.002991199493408,0.18499999999999517,0.018494467935687507
200000.0,10.002159118652344,0.18499999999999517,0.018496006492738283
200000.0,10.002891540527344,0.18599999999999994,0.018594623289316818
200000.0,10.002269268035889,0.18599999999999994,0.018595780119057336
200000.0,10.000732421875,0.1910000000000025,0.019098601176671882
200000.0,10.003094673156738,0.19400000000000261,0.019393998191439773
200000.0,10.00199007987976,0.1939999999999955,0.019396140013201023
200000.0,10.002772808074951,0.18999999999999773,0.0189947331250607
200000.0,10.001737117767334,0.18900000000000006,0.01889671741764296
200000.0,10.001674890518188,0.1839999999999975,0.018396918717527362
200000.0,10.001987934112549,0.18599999999999994,0.01859630317745462
200000.0,10.002970218658447,0.18599999999999994,0.018594477033737025
200000.0,10.00138807296753,0.18799999999999528,0.018797390784998654
200000.0,10.002845525741577,0.19400000000000261,0.019394481250435996
200000.0,10.002596616744995,0.19200000000000017,0.019195015790057925
