time,current,tube_out,tube_in,flask_1,flask_2
37.35029315948486,-0.20460000000000003,30.41015873015872,30.41015873015872,29.62666666666656,29.347555555555513
38.98351240158081,-0.2207,30.498765432098743,30.41015873015872,29.62666666666656,29.62666666666656
40.623881578445435,0.7885,30.498765432098743,30.498765432098743,29.347555555555513,29.62666666666656
42.290871381759644,-0.2172,30.498765432098743,30.498765432098743,29.62666666666656,29.347555555555513
43.880860805511475,-0.2304,30.321552028218676,30.321552028218676,29.347555555555513,29.62666666666656
45.47048282623291,-0.23,30.498765432098743,30.498765432098743,29.347555555555513,29.347555555555513
47.06573247909546,-0.2454,30.498765432098743,30.41015873015872,29.347555555555513,29.62666666666656
48.73044419288635,1.2763000000000002,30.498765432098743,30.498765432098743,29.347555555555513,29.347555555555513
50.335243463516235,-0.2519,30.498765432098743,30.498765432098743,29.347555555555513,29.347555555555513
51.94004464149475,-0.26080000000000003,30.498765432098743,30.498765432098743,29.62666666666656,29.347555555555513
53.58201193809509,-0.2676,30.587372134038787,30.587372134038787,29.347555555555513,29.62666666666656
55.18740153312683,-0.2599,30.498765432098743,30.498765432098743,29.347555555555513,29.347555555555513
56.81164216995239,-0.1456,30.587372134038787,30.587372134038787,29.347555555555513,29.347555555555513
58.4994900226593,-0.2835,30.587372134038787,30.587372134038787,29.347555555555513,29.347555555555513
60.1402223110199,1.0122,30.587372134038787,30.587372134038787,29.347555555555513,29.347555555555513
61.783851861953735,-0.29469999999999996,30.67597883597883,30.587372134038787,29.347555555555513,29.62666666666656
63.43005990982056,1.6353000000000002,30.587372134038787,30.587372134038787,29.347555555555513,29.347555555555513
65.09046030044556,0.5321,30.587372134038787,30.67597883597883,29.347555555555513,29.347555555555513
66.73203325271606,-0.0328,30.498765432098743,30.498765432098743,29.347555555555513,29.62666666666656
68.38503670692444,-0.0227,30.587372134038787,30.67597883597883,29.347555555555513,29.62666666666656
70.06438970565796,-0.29390000000000005,30.67597883597883,30.67597883597883,29.347555555555513,29.347555555555513
71.71613121032715,0.8355,30.67597883597883,30.587372134038787,29.347555555555513,29.347555555555513
73.36961460113525,2.7567000000000004,30.764585537918844,30.67597883597883,29.62666666666656,29.62666666666656
75.06112027168274,0.157,30.764585537918844,30.764585537918844,29.347555555555513,29.62666666666656
76.73784899711609,-0.27290000000000003,30.764585537918844,30.764585537918844,29.62666666666656,29.347555555555513
78.4272518157959,-0.0666,30.67597883597883,30.764585537918844,29.347555555555513,29.347555555555513
80.14706826210022,2.2079,30.764585537918844,30.764585537918844,29.347555555555513,29.347555555555513
81.83454871177673,1.0385,30.764585537918844,30.764585537918844,29.347555555555513,29.347555555555513
83.5212824344635,1.2911000000000001,30.853192239858892,30.853192239858892,29.347555555555513,29.347555555555513
85.18734169006348,0.5254,30.853192239858892,30.764585537918844,29.62666666666656,29.347555555555513
86.81688165664673,1.3261,30.853192239858892,30.853192239858892,29.62666666666656,29.62666666666656
88.44673919677734,1.4726000000000001,30.853192239858892,30.764585537918844,29.62666666666656,29.347555555555513
90.10473704338074,1.42,30.941798941798936,30.941798941798936,29.347555555555513,29.347555555555513
91.7354838848114,0.27540000000000003,30.853192239858892,30.853192239858892,29.347555555555513,29.62666666666656
93.38822197914124,0.6306,30.941798941798936,30.941798941798936,29.068444444444374,29.347555555555513
95.0482349395752,-0.30240000000000006,30.941798941798936,30.941798941798936,29.347555555555513,29.347555555555513
96.72918939590454,1.4176000000000002,30.941798941798936,31.03040564373895,29.347555555555513,29.347555555555513
98.39279365539551,2.0758,30.941798941798936,30.941798941798936,29.347555555555513,29.347555555555513
100.05652904510498,2.7235,31.03040564373895,31.03040564373895,29.347555555555513,29.347555555555513
101.74888134002686,0.7227,31.03040564373895,31.03040564373895,29.62666666666656,29.62666666666656
103.41250872612,0.9276,31.03040564373895,31.03040564373895,29.347555555555513,29.347555555555513
105.07874894142151,2.8576000000000006,31.119012345678996,31.119012345678996,29.347555555555513,29.347555555555513
106.77137589454651,-0.41140000000000004,31.119012345678996,31.119012345678996,29.347555555555513,29.62666666666656
108.36161136627197,1.4352,31.119012345678996,31.207619047619048,29.347555555555513,29.347555555555513
109.94932579994202,-0.41790000000000005,31.119012345678996,31.207619047619048,29.62666666666656,29.62666666666656
111.58745622634888,2.0647,31.119012345678996,31.119012345678996,29.068444444444374,29.62666666666656
113.17643785476685,0.7885,31.207619047619048,31.207619047619048,29.347555555555513,29.347555555555513
114.76741695404053,0.9067000000000001,31.119012345678996,31.296225749559053,29.347555555555513,29.62666666666656
116.36991167068481,2.1737,31.296225749559053,31.296225749559053,29.347555555555513,29.62666666666656
117.97139549255371,0.3675,31.296225749559053,31.296225749559053,29.347555555555513,29.347555555555513
119.5715081691742,-0.34640000000000004,31.296225749559053,31.296225749559053,29.62666666666656,29.347555555555513
121.17667317390442,1.2369,31.296225749559053,31.296225749559053,29.62666666666656,29.62666666666656
122.81872868537903,1.1365,31.384832451499097,31.296225749559053,29.347555555555513,29.62666666666656
124.42196273803711,0.578,31.296225749559053,31.384832451499097,29.347555555555513,29.347555555555513
126.04559230804443,2.3743000000000003,31.384832451499097,31.296225749559053,29.347555555555513,29.62666666666656
127.69344305992126,2.468,31.384832451499097,31.473439153439152,29.068444444444374,29.62666666666656
129.3168113231659,1.3953000000000002,31.473439153439152,31.384832451499097,29.347555555555513,29.62666666666656
130.9386646747589,1.6665,31.384832451499097,31.473439153439152,29.62666666666656,29.62666666666656
132.6037883758545,2.1937,31.473439153439152,31.473439153439152,29.347555555555513,29.62666666666656
134.22732162475586,1.6712,31.473439153439152,31.473439153439152,29.347555555555513,29.62666666666656
135.8667492866516,0.999,31.473439153439152,31.562045855379164,29.62666666666656,29.62666666666656
137.51388382911682,0.24960000000000002,31.384832451499097,31.384832451499097,29.347555555555513,29.62666666666656
139.18211269378662,2.1652000000000005,31.562045855379164,31.562045855379164,29.347555555555513,29.62666666666656
140.81914687156677,0.5049,31.562045855379164,31.65065255731921,29.62666666666656,29.62666666666656
142.4529628753662,-0.0408,31.562045855379164,31.65065255731921,29.347555555555513,29.62666666666656
144.11544036865234,1.9555,31.562045855379164,31.65065255731921,29.347555555555513,29.62666666666656
145.75066494941711,3.1351000000000004,31.562045855379164,31.739259259259246,29.347555555555513,29.905777777777697
147.38428449630737,1.0791000000000002,31.562045855379164,31.739259259259246,29.347555555555513,29.62666666666656
149.04751443862915,0.679,31.473439153439152,31.65065255731921,29.347555555555513,29.905777777777697
150.68600940704346,0.4262,31.65065255731921,31.82786596119927,29.347555555555513,29.62666666666656
152.3236207962036,-0.48540000000000005,31.65065255731921,31.82786596119927,29.347555555555513,29.905777777777697
153.9843635559082,0.6003000000000001,31.739259259259246,31.82786596119927,29.62666666666656,29.905777777777697
155.64097428321838,2.6806000000000005,31.739259259259246,31.82786596119927,29.62666666666656,29.905777777777697
157.29158210754395,0.6105,31.739259259259246,31.916472663139313,29.347555555555513,29.905777777777697
158.95825576782227,2.1033000000000004,31.739259259259246,31.82786596119927,29.347555555555513,29.62666666666656
160.65430736541748,0.9609000000000001,31.82786596119927,31.916472663139313,29.347555555555513,29.905777777777697
162.32217025756836,-0.4847,31.82786596119927,31.916472663139313,29.347555555555513,29.905777777777697
164.00477504730225,1.4718000000000002,31.916472663139313,31.916472663139313,29.62666666666656,29.905777777777697
165.69864225387573,3.0286000000000004,31.82786596119927,32.00507936507936,29.347555555555513,29.62666666666656
167.3461458683014,0.5725,31.916472663139313,32.00507936507936,29.347555555555513,29.905777777777697
169.01935982704163,1.9254,31.916472663139313,32.00507936507936,29.62666666666656,29.905777777777697
170.70221829414368,2.2075,31.916472663139313,32.09368606701937,29.347555555555513,29.905777777777697
172.35934352874756,1.708,31.82786596119927,31.916472663139313,29.347555555555513,29.905777777777697
174.01632475852966,1.1937,32.00507936507936,32.09368606701937,29.347555555555513,29.905777777777697
175.70044088363647,-0.0826,31.916472663139313,32.00507936507936,29.347555555555513,29.905777777777697
177.3565502166748,1.7969000000000002,31.916472663139313,32.09368606701937,29.62666666666656,29.905777777777697
179.0116584300995,1.1505,32.00507936507936,32.09368606701937,29.347555555555513,29.905777777777697
180.695392370224,0.0995,32.00507936507936,32.09368606701937,29.347555555555513,29.905777777777697
182.35062670707703,1.5455,32.09368606701937,32.09368606701937,29.62666666666656,30.184888888888846
184.0054862499237,-0.0555,31.916472663139313,32.00507936507936,29.62666666666656,30.184888888888846
185.68999028205872,-0.6283000000000001,32.182292768959414,32.182292768959414,29.62666666666656,30.184888888888846
187.3507261276245,-0.3165,32.09368606701937,32.09368606701937,29.62666666666656,30.184888888888846
189.0094769001007,-0.5402,32.09368606701937,32.182292768959414,29.62666666666656,30.184888888888846
190.6940577030182,-2.6188000000000002,32.182292768959414,32.270899470899465,29.62666666666656,30.184888888888846
192.36592626571655,-2.0137,32.182292768959414,32.270899470899465,29.62666666666656,30.184888888888846
194.03616499900818,-1.5543000000000002,32.09368606701937,32.182292768959414,29.62666666666656,30.184888888888846
195.73679327964783,0.1965,32.00507936507936,32.00507936507936,29.347555555555513,30.184888888888846
197.41540265083313,-0.6322000000000001,32.09368606701937,32.182292768959414,29.62666666666656,30.184888888888846
199.08963632583618,-0.8811,32.182292768959414,32.182292768959414,29.62666666666656,30.184888888888846
200.78065156936646,-2.9545,32.09368606701937,32.09368606701937,29.62666666666656,30.184888888888846
202.47247767448425,-0.31870000000000004,32.09368606701937,32.00507936507936,29.62666666666656,30.184888888888846
204.14345860481262,-3.2,32.09368606701937,32.00507936507936,29.347555555555513,30.463999999999892
205.82232189178467,-0.2639,32.09368606701937,32.00507936507936,29.62666666666656,30.184888888888846
207.46416997909546,-2.933,32.09368606701937,31.916472663139313,29.62666666666656,30.184888888888846
209.08116698265076,-2.6319,32.09368606701937,31.916472663139313,29.62666666666656,30.463999999999892
210.70504927635193,-0.6191,32.00507936507936,31.916472663139313,29.347555555555513,30.184888888888846
212.34176349639893,0.376,31.916472663139313,31.916472663139313,29.62666666666656,30.184888888888846
213.95932126045227,-2.046,32.00507936507936,31.916472663139313,29.62666666666656,30.184888888888846
215.58198928833008,-1.8175,31.916472663139313,31.82786596119927,29.62666666666656,30.184888888888846
217.22885847091675,-2.5367,31.916472663139313,31.82786596119927,29.62666666666656,30.463999999999892
218.8461012840271,-1.3822,31.82786596119927,31.82786596119927,29.62666666666656,30.463999999999892
220.48570561408997,0.38620000000000004,31.82786596119927,31.65065255731921,29.62666666666656,30.463999999999892
222.1043267250061,0.3871,31.916472663139313,31.739259259259246,29.62666666666656,30.463999999999892
223.72256112098694,-2.2604,31.82786596119927,31.739259259259246,29.62666666666656,30.463999999999892
225.3410370349884,-2.8174,31.82786596119927,31.739259259259246,29.62666666666656,30.463999999999892
226.9778344631195,-0.3677,31.82786596119927,31.65065255731921,29.62666666666656,30.463999999999892
228.62701058387756,-1.6431000000000002,31.82786596119927,31.65065255731921,29.347555555555513,30.463999999999892
230.24365997314453,-2.9379,31.82786596119927,31.65065255731921,29.905777777777697,30.463999999999892
231.8709855079651,0.0913,31.65065255731921,31.473439153439152,29.62666666666656,30.463999999999892
233.51585507392883,-1.7374,31.739259259259246,31.65065255731921,29.62666666666656,30.463999999999892
235.13633751869202,-1.8034000000000001,31.739259259259246,31.562045855379164,29.62666666666656,30.463999999999892
236.75407719612122,0.37060000000000004,31.65065255731921,31.562045855379164,29.62666666666656,30.463999999999892
238.39880752563477,-1.1059,31.65065255731921,31.562045855379164,29.905777777777697,30.463999999999892
240.02917528152466,-2.0268,31.65065255731921,31.562045855379164,29.62666666666656,30.463999999999892
241.65966749191284,-2.8425,31.65065255731921,31.473439153439152,29.62666666666656,30.463999999999892
243.3021960258484,-2.2445,31.473439153439152,31.384832451499097,29.905777777777697,30.463999999999892
244.95051383972168,-0.5665,31.65065255731921,31.384832451499097,29.62666666666656,30.463999999999892
246.58249068260193,-0.6454000000000001,31.65065255731921,31.473439153439152,29.62666666666656,30.463999999999892
248.22449231147766,-0.5402,31.473439153439152,31.473439153439152,29.62666666666656,30.463999999999892
249.87708687782288,-0.9612,31.562045855379164,31.473439153439152,29.62666666666656,30.463999999999892
251.51125288009644,-3.2,31.562045855379164,31.384832451499097,29.905777777777697,30.463999999999892
253.16706132888794,-2.6452000000000004,31.473439153439152,31.384832451499097,29.62666666666656,30.463999999999892
254.8340539932251,-0.698,31.296225749559053,31.296225749559053,29.62666666666656,30.463999999999892
256.46554589271545,0.2469,31.473439153439152,31.384832451499097,29.905777777777697,30.463999999999892
258.10720896720886,-0.8971,31.473439153439152,31.296225749559053,29.905777777777697,30.463999999999892
259.7612717151642,-1.1059,31.562045855379164,31.384832451499097,29.62666666666656,30.463999999999892
261.40388011932373,-2.2134,31.473439153439152,31.207619047619048,29.62666666666656,30.463999999999892
263.0407509803772,-2.4083,31.473439153439152,31.296225749559053,29.62666666666656,30.463999999999892
264.6832139492035,0.32470000000000004,31.384832451499097,31.207619047619048,29.905777777777697,30.463999999999892
266.34621143341064,0.065,31.296225749559053,31.03040564373895,29.62666666666656,30.463999999999892
267.9803149700165,-0.1172,31.384832451499097,31.207619047619048,29.62666666666656,30.463999999999892
269.61593794822693,0.3155,31.384832451499097,31.207619047619048,29.905777777777697,30.463999999999892
271.27642130851746,-0.3561,31.473439153439152,31.207619047619048,29.62666666666656,30.463999999999892
272.91065764427185,-0.9589000000000001,31.384832451499097,31.207619047619048,29.62666666666656,30.463999999999892
274.5590159893036,-1.7804,31.384832451499097,31.207619047619048,29.905777777777697,30.463999999999892
276.22719955444336,-0.8822000000000001,31.296225749559053,31.03040564373895,29.905777777777697,30.463999999999892
277.86062598228455,-0.698,31.296225749559053,31.119012345678996,29.905777777777697,30.463999999999892
279.50635600090027,0.29190000000000005,31.296225749559053,31.119012345678996,29.905777777777697,30.463999999999892
281.16772508621216,-0.132,31.296225749559053,31.03040564373895,29.905777777777697,30.463999999999892
282.8053369522095,-1.2374,31.296225749559053,31.119012345678996,29.62666666666656,30.463999999999892
284.43931341171265,0.17020000000000002,31.296225749559053,31.119012345678996,29.905777777777697,30.463999999999892
286.0747392177582,-0.9536,31.207619047619048,31.119012345678996,29.905777777777697,30.463999999999892
287.7597873210907,-0.6454000000000001,31.296225749559053,31.119012345678996,29.62666666666656,30.463999999999892
289.40602588653564,-2.1019,31.296225749559053,31.119012345678996,29.905777777777697,30.463999999999892
291.0553901195526,-2.6128,31.207619047619048,31.119012345678996,29.905777777777697,30.463999999999892
292.727885723114,0.2655,31.296225749559053,31.03040564373895,29.905777777777697,30.463999999999892
294.4027371406555,-0.8043,31.207619047619048,31.03040564373895,29.905777777777697,30.463999999999892
296.05126762390137,0.2585,31.207619047619048,31.03040564373895,29.905777777777697,30.463999999999892
297.72883677482605,-0.35520000000000007,31.207619047619048,30.941798941798936,29.905777777777697,30.184888888888846
299.3768365383148,-0.8296,31.207619047619048,31.03040564373895,29.905777777777697,30.463999999999892
301.0232515335083,-0.1323,31.207619047619048,31.03040564373895,29.905777777777697,30.463999999999892
302.69579005241394,0.24280000000000002,31.03040564373895,30.853192239858892,29.905777777777697,30.463999999999892
304.34106063842773,0.2429,31.207619047619048,30.941798941798936,29.905777777777697,30.184888888888846
306.0037794113159,-1.6472,31.119012345678996,30.941798941798936,29.62666666666656,30.463999999999892
307.6788864135742,0.22910000000000003,31.119012345678996,30.941798941798936,29.905777777777697,30.463999999999892
309.32674193382263,-0.8296,31.119012345678996,30.941798941798936,29.62666666666656,30.463999999999892
310.9874937534332,-1.4085,31.119012345678996,30.941798941798936,29.62666666666656,30.463999999999892
312.6574685573578,-1.4216000000000002,31.119012345678996,30.853192239858892,29.905777777777697,30.463999999999892
314.30670070648193,-0.8279000000000001,31.03040564373895,30.941798941798936,29.905777777777697,30.463999999999892
315.9590697288513,0.222,31.119012345678996,30.941798941798936,29.905777777777697,30.463999999999892
317.6141059398651,-1.3774000000000002,31.119012345678996,30.853192239858892,29.62666666666656,30.463999999999892
319.2837884426117,-1.6223,31.03040564373895,30.853192239858892,29.905777777777697,30.463999999999892
320.93165159225464,0.2059,31.119012345678996,30.853192239858892,29.62666666666656,30.463999999999892
322.5810148715973,-0.30469999999999997,31.119012345678996,30.853192239858892,29.62666666666656,30.184888888888846
324.25712537765503,-0.7375,31.03040564373895,30.941798941798936,29.905777777777697,30.184888888888846
325.90598249435425,-1.3295,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
327.55585074424744,-0.4481,31.03040564373895,30.853192239858892,29.905777777777697,30.463999999999892
329.2567205429077,0.1831,31.03040564373895,30.764585537918844,29.905777777777697,30.463999999999892
330.90782737731934,-1.1322,30.941798941798936,30.853192239858892,29.905777777777697,30.463999999999892
332.55984115600586,0.1804,30.941798941798936,30.764585537918844,29.905777777777697,30.463999999999892
334.2332932949066,0.1789,31.03040564373895,30.853192239858892,29.905777777777697,30.463999999999892
335.89652132987976,0.1763,30.941798941798936,30.853192239858892,30.184888888888846,30.463999999999892
337.5717680454254,0.1694,30.764585537918844,30.67597883597883,30.184888888888846,30.463999999999892
339.2620086669922,-1.3023000000000002,30.853192239858892,30.764585537918844,29.905777777777697,30.184888888888846
340.9292883872986,0.15009999999999998,30.941798941798936,30.764585537918844,29.62666666666656,30.184888888888846
342.61513113975525,-1.0959,30.941798941798936,30.853192239858892,29.905777777777697,30.184888888888846
344.3137001991272,0.1374,30.941798941798936,30.67597883597883,29.905777777777697,30.184888888888846
345.97696137428284,-1.0777999999999999,31.03040564373895,30.764585537918844,29.905777777777697,30.184888888888846
347.6508183479309,0.1327,30.853192239858892,30.764585537918844,29.905777777777697,30.184888888888846
349.34141659736633,0.1302,30.941798941798936,30.67597883597883,29.905777777777697,30.463999999999892
351.0044183731079,-1.7768000000000002,30.853192239858892,30.764585537918844,29.905777777777697,30.184888888888846
352.6829102039337,-0.8761,30.853192239858892,30.67597883597883,29.62666666666656,30.184888888888846
354.3652505874634,0.12380000000000001,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
356.0293517112732,-1.2637,30.941798941798936,30.67597883597883,29.905777777777697,30.184888888888846
357.69285583496094,-0.45870000000000005,30.764585537918844,30.67597883597883,29.62666666666656,30.184888888888846
359.3592085838318,-0.9442,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
361.05819630622864,-0.8954000000000001,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
362.72081780433655,0.1149,30.853192239858892,30.67597883597883,29.905777777777697,30.463999999999892
364.38855147361755,-0.0402,30.941798941798936,30.587372134038787,29.905777777777697,30.184888888888846
366.0696609020233,0.11230000000000001,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
367.7339172363281,-0.8894000000000001,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
369.39964032173157,-0.45280000000000004,30.853192239858892,30.764585537918844,29.905777777777697,30.184888888888846
371.09077429771423,0.039200000000000006,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
372.75687289237976,0.0984,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
374.42185974121094,0.0947,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
376.11484026908875,0.09330000000000001,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
377.7774546146393,-0.8079000000000001,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
379.4531817436218,0.09,30.853192239858892,30.67597883597883,29.905777777777697,30.184888888888846
381.14342427253723,0.0903,30.67597883597883,30.67597883597883,29.905777777777697,30.184888888888846
382.8221683502197,-0.7849,30.853192239858892,30.587372134038787,29.905777777777697,30.184888888888846
384.5237658023834,0.08410000000000001,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
386.2285087108612,0.0845,30.764585537918844,30.587372134038787,29.62666666666656,30.184888888888846
387.93412709236145,0.06570000000000001,30.67597883597883,30.498765432098743,29.905777777777697,30.184888888888846
389.62047934532166,0.07730000000000001,30.853192239858892,30.587372134038787,30.184888888888846,30.184888888888846
391.3283393383026,0.07540000000000001,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
393.00682830810547,-0.738,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
394.6955580711365,-0.6995,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
396.4019253253937,0.0064,30.67597883597883,30.67597883597883,29.905777777777697,30.184888888888846
398.0794143676758,0.06760000000000001,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
399.76214504241943,-0.2627,30.764585537918844,30.67597883597883,29.905777777777697,30.184888888888846
401.46738362312317,-0.65,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
403.1458594799042,0.062,30.764585537918844,30.587372134038787,29.905777777777697,29.905777777777697
404.82435488700867,0.4631,30.764585537918844,30.587372134038787,29.62666666666656,29.905777777777697
406.5299699306488,-0.0631,30.764585537918844,30.587372134038787,29.905777777777697,29.905777777777697
408.2065749168396,0.38070000000000004,30.67597883597883,30.498765432098743,29.62666666666656,29.905777777777697
409.88156485557556,0.0386,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
411.59729290008545,-0.0019000000000000002,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
413.2212862968445,0.030400000000000003,30.67597883597883,30.587372134038787,29.905777777777697,29.905777777777697
414.8472030162811,0.236,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
416.4735565185547,0.0143,30.67597883597883,30.498765432098743,29.905777777777697,30.184888888888846
418.13773822784424,0.036300000000000006,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
419.7624771595001,-0.6244000000000001,30.67597883597883,30.498765432098743,29.905777777777697,30.184888888888846
421.41871428489685,0.047,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
423.08071517944336,-0.0347,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
424.70519042015076,-0.0674,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
426.3488049507141,0.4253,30.587372134038787,30.587372134038787,29.905777777777697,29.905777777777697
428.0000648498535,-0.0897,30.67597883597883,30.587372134038787,29.62666666666656,29.905777777777697
429.62353920936584,-0.09330000000000001,30.67597883597883,30.587372134038787,29.905777777777697,29.905777777777697
431.2477653026581,-0.096,30.498765432098743,30.41015873015872,29.905777777777697,29.905777777777697
432.89599323272705,-0.0975,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
434.52124977111816,-0.0997,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
436.145592212677,-0.8076,30.67597883597883,30.498765432098743,29.905777777777697,30.184888888888846
437.7742700576782,0.0211,30.67597883597883,30.587372134038787,29.62666666666656,29.905777777777697
439.43419909477234,-0.0506,30.67597883597883,30.498765432098743,29.62666666666656,29.905777777777697
441.056941986084,-0.0785,30.67597883597883,30.587372134038787,29.62666666666656,29.905777777777697
442.6821732521057,0.4095,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
444.33315658569336,-0.7262000000000001,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
445.95924830436707,-0.0663,30.587372134038787,30.498765432098743,29.905777777777697,29.905777777777697
447.597003698349,-0.0043,30.67597883597883,30.67597883597883,29.905777777777697,29.905777777777697
449.25024223327637,0.4345,30.764585537918844,30.587372134038787,29.905777777777697,30.184888888888846
450.87485814094543,-0.7031000000000001,30.67597883597883,30.498765432098743,29.905777777777697,30.184888888888846
452.5098419189453,0.021200000000000004,30.67597883597883,30.587372134038787,29.905777777777697,29.905777777777697
454.1380205154419,-0.0536,30.587372134038787,30.587372134038787,29.905777777777697,30.184888888888846
455.7878110408783,0.005900000000000001,30.498765432098743,30.41015873015872,29.905777777777697,29.905777777777697
457.42542147636414,0.4235,30.764585537918844,30.587372134038787,29.905777777777697,29.905777777777697
459.0526690483093,-0.0842,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
460.70589876174927,0.4365,30.587372134038787,30.587372134038787,29.62666666666656,29.905777777777697
462.3301525115967,0.4178,30.67597883597883,30.498765432098743,29.62666666666656,29.905777777777697
463.9561388492584,0.4334,30.67597883597883,30.587372134038787,29.905777777777697,30.184888888888846
465.6089906692505,-0.0137,30.587372134038787,30.498765432098743,29.905777777777697,29.905777777777697
467.24361753463745,0.43610000000000004,30.498765432098743,30.41015873015872,29.905777777777697,30.184888888888846
468.8937132358551,-0.6935,30.67597883597883,30.587372134038787,29.905777777777697,29.905777777777697
470.5489466190338,-0.0656,30.67597883597883,30.587372134038787,29.62666666666656,29.905777777777697
472.1723086833954,-0.09010000000000001,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
473.81029748916626,0.4968,30.67597883597883,30.587372134038787,29.62666666666656,29.905777777777697
475.4380819797516,0.44110000000000005,30.587372134038787,30.498765432098743,29.905777777777697,29.905777777777697
477.0907735824585,0.48360000000000003,30.67597883597883,30.587372134038787,29.905777777777697,29.905777777777697
478.7521388530731,-0.1121,30.587372134038787,30.587372134038787,29.62666666666656,29.905777777777697
480.3932468891144,0.44410000000000005,30.587372134038787,30.587372134038787,29.905777777777697,29.905777777777697
482.0609817504883,0.4506,30.587372134038787,30.498765432098743,29.62666666666656,29.905777777777697
483.69984316825867,0.1825,30.587372134038787,30.498765432098743,29.62666666666656,29.905777777777697
485.3428313732147,0.407,30.587372134038787,30.498765432098743,29.62666666666656,29.905777777777697
487.00670647621155,0.45870000000000005,30.67597883597883,30.498765432098743,29.905777777777697,29.905777777777697
488.64993500709534,-0.1187,30.587372134038787,30.587372134038787,29.62666666666656,29.62666666666656
490.29004073143005,-0.1359,30.67597883597883,30.498765432098743,29.62666666666656,29.905777777777697
