time_s,delta_mass_g
0.0,0.0
15.001100301742554,-0.026999999999986812
30.002038955688477,-0.033999999999991815
45.00253963470459,-0.053999999999973625
60.00141429901123,-0.06799999999998363
75.00122475624084,-0.06999999999999318
90.00272941589355,-0.08999999999997499
105.00190281867981,-0.1099999999999568
120.00088286399841,-0.11199999999996635
135.00189232826233,-0.12999999999999545
150.0013782978058,-0.1419999999999959
165.0004391670227,-0.1519999999999868
180.00267100334167,-0.17199999999996862
195.00244402885437,-0.17899999999997362
210.0001311302185,-0.18599999999997863
225.00099086761475,-0.20799999999997
240.00029754638672,-0.21699999999998454
255.0024378299713,-0.23399999999998045
270.0020649433136,-0.25399999999996226
285.0032289028168,-0.26399999999995316
300.0010278224945,-0.27499999999997726
315.0003888607025,-0.28600000000000136
330.00066900253296,-0.28199999999998226
345.00078988075256,-0.2929999999999495
360.00028347969055,-0.3089999999999691
375.0011520385742,-0.3059999999999832
390.0013999938965,-0.31899999999996
405.00109815597534,-0.32799999999997453
420.00179266929626,-0.32200000000000273
435.0002760887146,-0.3369999999999891
450.0011842250824,-0.34799999999995634
465.0011637210846,-0.33899999999999864
480.002081155777,-0.3529999999999518
495.00033020973206,-0.3580000000000041
510.0030906200409,-0.3499999999999659
525.0003461837769,-0.36299999999999955
540.0014925003052,-0.3709999999999809
555.0005288124084,-0.375
570.0014455318451,-0.3919999999999959
585.0015528202057,-0.3919999999999959
600.0001447200775,-0.3979999999999677
615.0020840167999,-0.41100000000000136
630.0001287460327,-0.41399999999998727
645.0029871463776,-0.4249999999999545
660.0022196769714,-0.4409999999999741
675.0022053718567,-0.44399999999996
690.0030057430267,-0.44999999999998863
705.0019791126251,-0.464999999999975
720.0006530284882,-0.4619999999999891
735.0016369819641,-0.47299999999995634
750.0011217594147,-0.4889999999999759
765.0037429332733,-0.48699999999996635
780.0012593269348,-0.492999999999995
795.0014460086823,-0.5129999999999768
810.0025324821472,-0.5129999999999768
825.0006201267242,-0.5229999999999677
840.0029559135437,-0.5399999999999636
855.0011575222015,-0.5389999999999873
870.0006475448608,-0.55499999999995
885.0002770423889,-0.5659999999999741
900.0007658004761,-0.5669999999999504
915.000006198883,-0.5779999999999745
930.0013725757599,-0.589999999999975
945.0002303123474,-0.5849999999999795
960.001344203949,-0.6029999999999518
975.0019595623016,-0.6119999999999663
990.0032241344452,-0.61099999999999
1005.0020627975464,-0.6229999999999905
1020.0000729560852,-0.6309999999999718
1035.0031881332397,-0.6370000000000005
1050.0027465820312,-0.6509999999999536
1065.0011949539185,-0.6559999999999491
1080.0015606880188,-0.6589999999999918
1095.0007998943329,-0.6739999999999782
1110.0011594295502,-0.6769999999999641
1125.0030136108398,-0.6809999999999832
1140.0007593631744,-0.6989999999999554
1155.0020034313202,-0.6979999999999791
1170.0000669956207,-0.7049999999999841
1185.001315832138,-0.7210000000000036
1200.003440618515,-0.7159999999999513
1215.0001947879791,-0.7309999999999945
1230.000813961029,-0.7459999999999809
1245.0019903182983,-0.7409999999999854
1260.000056028366,-0.7589999999999577
1275.0030553340912,-0.7749999999999773
1290.0006129741669,-0.7719999999999914
1305.001424074173,-0.7849999999999682
1320.0021147727966,-0.8009999999999877
1335.00173330307,-0.7939999999999827
1350.0004210472107,-0.8100000000000023
1365.0007011890411,-0.8209999999999695
1380.0025706291199,-0.8159999999999741
1395.0021214485168,-0.8349999999999795
1410.002109527588,-0.8449999999999704
1425.0030126571655,-0.8439999999999941
1440.0024511814117,-0.8639999999999759
1455.0018243789673,-0.8739999999999668
1470.000295639038,-0.8709999999999809
1485.0031669139862,-0.8879999999999768
1500.0000360012054,-0.8990000000000009
1515.000398159027,-0.9029999999999632
1530.000274181366,-0.9209999999999923
1545.0025663375854,-0.9269999999999641
1560.0028171539307,-0.9289999999999736
1575.0008296966553,-0.9479999999999791
1590.0008783340454,-0.94399999999996
1605.0008840560913,-0.9519999999999982
1620.0010752677917,-0.9669999999999845
1635.0022013187408,-0.9659999999999513
1650.002759218216,-0.9779999999999518
1665.0011732578278,-0.992999999999995
1680.0009214878082,-0.9889999999999759
1695.002587556839,-0.9979999999999905
1710.001327753067,-1.0120000000000005
1725.0007569789886,-1.0079999999999814
1740.0013482570648,-1.0189999999999486
1755.0013391971588,-1.0319999999999823
1770.0002193450928,-1.0279999999999632
1785.0025601387024,-1.0419999999999732
1800.003556728363,-1.05499999999995
