steps_rate,duration,delta_mass,ml_rate
200000.0,10.002802610397339,0.1869999999999976,0.018694760586960082
200000.0,10.002947330474854,0.1880000000000024,0.018794460651336626
200000.0,10.001688718795776,0.18700000000000472,0.018696842629043538
200000.0,10.002255916595459,0.19200000000000017,0.019195669617035015
200000.0,10.002878904342651,0.19500000000000028,0.019494387752244303
200000.0,10.001815557479858,0.1909999999999954,0.019096532914682277
200000.0,10.001677989959717,0.18999999999999773,0.018996812353960116
200000.0,10.002188920974731,0.18600000000000705,0.01859592949798843
200000.0,10.00203800201416,0.1839999999999975,0.018396250840373184
200000.0,10.001633405685425,0.18500000000000227,0.0184969786929842
200000.0,10.001842498779297,0.1839999999999975,0.018396610426774297
200000.0,10.003138542175293,0.1910000000000025,0.019094007265290504
200000.0,10.001787900924683,0.19299999999999784,0.019296549968046677
200000.0,10.001159429550171,0.19299999999999784,0.019297762560383316
200000.0,10.002044677734375,0.18900000000000006,0.01889613634907414
200000.0,10.00131893157959,0.18700000000000472,0.018697533923205296
200000.0,10.002714395523071,0.18799999999999528,0.01879489832121356
200000.0,10.00196886062622,0.18500000000000227,0.018496358324836804
200000.0,10.00315546989441,0.1869999999999976,0.018694101132667045
200000.0,10.002443552017212,0.19000000000000483,0.018995358385370458
200000.0,10.003085851669312,0.19299999999999784,0.0192940461435498
200000.0,10.000514030456543,0.19300000000000495,0.019299007972212616
200000.0,10.002104759216309,0.19299999999999784,0.019295938669524584
200000.0,10.002267837524414,0.1869999999999976,0.01869576010536832
200000.0,10.002670049667358,0.18700000000000472,0.018695008339920546
200000.0,10.00088906288147,0.18499999999999517,0.018498355379885867
200000.0,10.001836061477661,0.1840000000000046,0.0183966222670541
200000.0,10.001789808273315,0.18900000000000006,0.018896617867700277
200000.0,10.002996444702148,0.19299999999999784,0.01929421859409095
200000.0,10.00259780883789,0.19500000000000028,0.019494935588403463
200000.0,10.003108978271484,0.19300000000000495,0.01929400153684569
200000.0,10.001925468444824,0.18999999999999773,0.01899634231423046
200000.0,10.003317832946777,0.1869999999999976,0.01869379771020543
200000.0,10.002161264419556,0.18599999999999994,0.018595980916809772
200000.0,10.003271341323853,0.18599999999999994,0.018593917294998052
200000.0,10.002011775970459,0.18500000000000227,0.018496278963044153
200000.0,10.001345157623291,0.1910000000000025,0.019097431094498046
200000.0,10.000716209411621,0.19400000000000261,0.01939861065324804
200000.0,10.002344131469727,0.19200000000000017,0.01919550032236174
200000.0,10.002222537994385,0.18999999999999773,0.018995778116140172
200000.0,10.002338647842407,0.18700000000000472,0.01869562775105023
200000.0,10.002347230911255,0.18599999999999994,0.01859563517503027
200000.0,10.002903461456299,0.1869999999999976,0.018694572103045443
200000.0,10.00285267829895,0.18599999999999994,0.01859469553155815
200000.0,10.003144979476929,0.18900000000000006,0.018894057857580207
200000.0,10.00300645828247,0.19299999999999784,0.01929419927947704
200000.0,10.002790689468384,0.19599999999999795,0.019594531774653652
200000.0,10.00203275680542,0.18999999999999773,0.018996138547008958
200000.0,10.003040075302124,0.18900000000000006,0.01889425600389706
200000.0,10.002532482147217,0.1880000000000024,0.018795240138989776
