steps_rate,duration,delta_mass,ml_rate
50000.0,60.00351524353027,0.25600000000002865,0.0042664167084382814
135000.0,60.003522872924805,0.7299999999999613,0.01216595234826382
110000.0,60.002716302871704,0.5930000000000177,0.009882885918143626
95000.0,60.002389907836914,0.49799999999999045,0.008299669409250424
60000.0,60.004133462905884,0.3240000000000123,0.005399628013965183
250000.0,60.00362753868103,1.3240000000000123,0.022065332619207106
75000.0,60.0037477016449,0.40399999999999636,0.006732912784194668
55000.0,60.003827810287476,0.285000000000025,0.004749696984350765
230000.0,60.00285506248474,1.242999999999995,0.020715680923942385
120000.0,60.00302338600159,0.6610000000000014,0.011016111567374944
240000.0,60.00211310386658,1.3140000000000214,0.02189922874425145
185000.0,60.00286054611206,1.007000000000005,0.016782533213164526
65000.0,60.00238108634949,0.37999999999999545,0.006333082006414663
245000.0,60.00242829322815,1.335999999999956,0.022265765536538067
85000.0,60.00313997268677,0.46699999999998454,0.007782926030413765
90000.0,60.003888845443726,0.49399999999997135,0.00823279973190408
220000.0,60.0029821395874,1.2129999999999654,0.020215661901238736
195000.0,60.001999855041504,1.0860000000000127,0.01809939673050355
160000.0,60.003170013427734,0.8759999999999764,0.014599228670817588
210000.0,60.003233909606934,1.1449999999999818,0.019082304825851385
225000.0,60.00381255149841,1.2480000000000473,0.020798678399459175
130000.0,60.00385355949402,0.7249999999999659,0.01208255731910828
100000.0,60.003604888916016,0.5649999999999977,0.009416100933368516
205000.0,60.00261187553406,1.1200000000000045,0.0186658541185385
215000.0,60.003735303878784,1.1789999999999736,0.019648776764131886
180000.0,60.00343680381775,0.9970000000000141,0.016615714917459185
70000.0,60.00266766548157,0.39800000000002456,0.006633038421206506
115000.0,60.00223231315613,0.6550000000000296,0.010916260524800738
190000.0,60.00241160392761,1.0529999999999973,0.017549294634202177
140000.0,60.00244212150574,0.7729999999999677,0.012882808976918514
145000.0,60.0031316280365,0.8040000000000305,0.013399300639574636
175000.0,60.001262187957764,0.9499999999999886,0.015833000262962024
105000.0,60.00389266014099,0.5910000000000082,0.009849360996417386
125000.0,60.00230860710144,0.7029999999999745,0.011716215864347134
80000.0,60.00097370147705,0.4420000000000073,0.0073665471197032675
150000.0,60.00286293029785,0.8460000000000036,0.014099327243480982
155000.0,60.00099802017212,0.8740000000000236,0.014566424373577719
170000.0,60.00313138961792,0.9029999999999632,0.015049214584094278
165000.0,60.00249791145325,0.8659999999999854,0.014432732471870706
235000.0,60.00363230705261,1.228999999999985,0.020482093379129197
200000.0,60.00287389755249,1.0769999999999982,0.0179491402668286
