time,vial_A_135_degree,vial_B_135_degree,vial_C_135_degree,vial_D_135_degree,vial_A_180_degree,vial_B_180_degree,vial_C_180_degree,vial_D_180_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,ambient_temp,peltier_current
1.1444091796875e-05,0.07343862058442054,0.16523689631494623,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.5054917219806212,0.09179827573052568,0.09179827573052568,0.07343862058442054,1.5789303425650416,1.8910444800488289,27.5,28.25,29.187,29.375,26.625,-0.1685
10.005317211151123,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.8176058594644084,0.29375448233768214,0.18359655146105136,0.07343862058442054,1.5789303425650416,1.909404135194934,27.5,28.312,29.187,29.375,26.75,0.7299000000000001
20.005462646484375,0.07343862058442054,0.4773510337987335,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.05507896543831541,0.16523689631494623,0.09179827573052568,1.5972899977111468,1.8910444800488289,27.5,28.312,29.187,29.375,26.75,0.5649
30.00559687614441,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.7723079270618753,0.09179827573052568,0.14687724116884107,0.07343862058442054,1.615649652857252,1.909404135194934,27.562,28.375,29.187,29.375,26.75,-0.18810000000000002
40.00573658943176,0.05507896543831541,0.27539482719157704,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.8359655146105134,0.18359655146105136,0.22031586175326165,0.07343862058442054,1.634009308003357,1.8910444800488289,27.562,28.312,29.187,29.375,26.75,-0.16820000000000002
50.00588297843933,0.09179827573052568,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.5789303425650416,0.14687724116884107,0.2019562066071565,0.07343862058442054,1.652368963149462,1.8910444800488289,27.5,28.25,29.187,29.375,26.625,0.8453
60.006051778793335,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.03671931029221027,0.22031586175326165,0.2019562066071565,0.07343862058442054,1.6890882734416726,1.909404135194934,27.5,28.187,29.187,29.375,26.625,0.5987
70.00618052482605,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.42227206836041814,0.2570351720454719,0.09179827573052568,1.6890882734416726,1.909404135194934,27.437,28.187,29.187,29.375,26.75,0.6043000000000001
80.00630569458008,0.09179827573052568,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.4136934462500954,0.14687724116884107,0.3121141374837873,0.09179827573052568,1.7074479285877777,1.8910444800488289,27.437,28.187,29.187,29.375,26.625,-0.1815
90.0064525604248,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.184798962386511,0.29375448233768214,0.27539482719157704,0.07343862058442054,1.7258075837338827,1.8910444800488289,27.437,28.187,29.187,29.375,26.625,0.691
100.00658345222473,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.387957579919127,4.68171206225681,2.71722896162356,0.18359655146105136,0.07343862058442054,1.3218951705195698,1.7441672388799878,1.8910444800488289,27.437,28.125,29.187,29.375,26.625,0.5649
110.00677394866943,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.845746547646296,0.29375448233768214,0.29375448233768214,0.09179827573052568,1.7441672388799878,1.8910444800488289,27.437,28.125,29.187,29.375,26.75,0.7901
120.00688982009888,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.68050965133135,0.07343862058442054,0.14687724116884107,0.09179827573052568,1.7625268940260932,1.8910444800488289,27.437,28.125,29.187,29.375,26.75,-0.1734
130.00701427459717,0.07343862058442054,0.42227206836041814,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.8359655146105134,0.05507896543831541,0.18359655146105136,0.05507896543831541,1.7625268940260932,1.8910444800488289,27.437,28.187,29.187,29.312,26.75,-0.19030000000000002
140.00715613365173,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.4687724116884109,0.05507896543831541,0.16523689631494623,0.18359655146105136,1.7808865491721981,1.8910444800488289,27.437,28.125,29.187,29.312,26.75,0.7902
150.00727200508118,0.07343862058442054,0.27539482719157704,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.7625268940260932,0.07343862058442054,0.11015793087663082,0.09179827573052568,1.7808865491721981,1.8910444800488289,27.375,28.125,29.125,29.25,26.75,0.7487
160.00739526748657,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.441834134431983,0.27539482719157704,0.7894651712825208,0.5691493095292592,1.7808865491721981,1.8910444800488289,27.437,28.125,29.062,29.25,26.75,-0.204
170.00753164291382,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.469974822613871,0.23867551689936675,0.9730617227435723,0.09179827573052568,1.7992462043183033,1.909404135194934,27.437,28.125,29.062,29.187,26.75,-0.019700000000000002
180.00764203071594,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.331676203555352,0.14687724116884107,0.33047379262989246,0.05507896543831541,1.7992462043183033,1.909404135194934,27.437,28.125,29.062,29.125,26.75,-0.21070000000000003
190.00787138938904,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.3683955138475627,1.1566582742046236,0.33047379262989246,0.826184481574731,1.7992462043183033,1.8910444800488289,27.437,28.125,29.062,29.125,26.625,-0.2136
200.00799703598022,0.09179827573052568,0.22031586175326165,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.09179827573052568,0.11015793087663082,0.9914213778896773,1.8176058594644084,1.8910444800488289,27.375,28.125,29.0,29.062,26.625,0.817
210.0081081390381,0.07343862058442054,0.11015793087663082,0.05507896543831541,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.6707286182955672,0.05507896543831541,0.18359655146105136,0.07343862058442054,1.8176058594644084,1.909404135194934,27.375,28.062,28.937,29.062,26.75,0.9844
220.00823950767517,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.4871320668345158,0.4406317235065233,0.6242282749675746,0.07343862058442054,1.8176058594644084,1.909404135194934,27.375,28.062,29.0,29.0,26.75,1.0242
230.00835132598877,0.09179827573052568,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.6437903410391397,0.05507896543831541,0.14687724116884107,0.07343862058442054,1.8176058594644084,1.8910444800488289,27.375,28.062,28.937,29.0,26.75,1.1319000000000001
240.0085413455963,0.05507896543831541,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.3683955138475627,0.05507896543831541,0.12851758602273594,0.05507896543831541,1.8176058594644084,1.909404135194934,27.375,28.0,28.937,28.937,26.75,0.9917
250.0086739063263,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.14687724116884107,0.2019562066071565,0.07343862058442054,1.8176058594644084,1.909404135194934,27.375,28.0,28.875,28.875,26.75,-0.2003
260.0087962150574,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.12851758602273594,0.22031586175326165,0.05507896543831541,1.8176058594644084,1.909404135194934,27.437,28.0,28.875,28.875,26.625,-0.2564
270.0089771747589,0.09179827573052568,0.11015793087663082,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.03671931029221027,0.2019562066071565,0.07343862058442054,0.07343862058442054,1.8359655146105134,1.909404135194934,27.375,28.0,28.875,28.812,26.75,1.0748
280.0090970993042,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.4871320668345158,0.11015793087663082,0.07343862058442054,0.05507896543831541,1.8176058594644084,1.909404135194934,27.312,28.0,28.812,28.687,26.75,0.42010000000000003
