time,vial_A_180_degree,vial_A_135_degree,vial_B_180_degree,vial_B_135_degree,vial_C_180_degree,vial_C_135_degree,vial_D_180_degree,vial_D_135_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,peltier_current
211.631582736969,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.7074479285877777,1.7441672388799878,25.937,27.312,26.437,26.875,2.9404
224.13378882408142,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.6890882734416726,1.7258075837338827,26.0,27.437,26.437,26.937,2.9348
236.64788007736206,0.09179827573052568,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.018359655146105134,1.6707286182955672,1.7074479285877777,26.0,27.562,26.437,27.0,2.9295
249.12237191200256,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.0,1.652368963149462,1.7074479285877777,26.0,27.687,26.5,27.187,2.9245
261.3667540550232,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.652368963149462,1.6890882734416726,26.062,27.812,26.5,27.25,2.9192000000000005
273.69274640083313,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.0,1.634009308003357,1.6707286182955672,26.0,27.937,26.562,27.312,2.9139
286.0366585254669,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.07343862058442054,0.05507896543831541,1.615649652857252,1.6707286182955672,26.0,28.0,26.5,27.437,2.9098
298.36594009399414,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,1.615649652857252,1.652368963149462,26.0,28.125,26.5,27.5,2.9056
310.73144936561584,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,1.5972899977111468,1.634009308003357,26.0,28.187,26.562,27.625,2.9005
323.11406350135803,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.03671931029221027,1.5789303425650416,1.615649652857252,26.0,28.312,26.562,27.687,2.8968000000000003
