steps_rate,duration,delta_mass,ml_rate
55000.0,60.000725746154785,0.295,0.004916607196520542
205000.0,60.000842571258545,1.188,0.01979972195538922
195000.0,60.00276064872742,1.0630000000000002,0.01771585154594958
175000.0,60.0020215511322,0.935,0.015582808309270326
170000.0,60.0024619102478,0.8979999999999997,0.014966052582029647
120000.0,60.002856492996216,0.6620000000000008,0.01103280808101648
160000.0,60.00243067741394,0.8559999999999999,0.014266088729005684
60000.0,60.00245904922485,0.2970000000000006,0.004949797136753138
150000.0,60.00283455848694,0.8010000000000002,0.013349369340530678
240000.0,60.00278425216675,1.2779999999999987,0.02129901163634501
105000.0,60.00289535522461,0.5459999999999994,0.009099560892313802
215000.0,60.001967430114746,1.1669999999999998,0.019449362245650085
75000.0,60.002808809280396,0.3689999999999998,0.006149712110525866
85000.0,60.00132989883423,0.46000000000000085,0.007666496738915419
125000.0,60.00232529640198,0.6579999999999995,0.010966241670628325
165000.0,60.00285577774048,0.8879999999999999,0.014799295608350447
115000.0,60.0022931098938,0.5960000000000001,0.009932953710759522
110000.0,60.00227236747742,0.5939999999999994,0.009899625073565727
140000.0,60.00093078613281,0.7400000000000002,0.012333142008040752
235000.0,60.001830101013184,1.266,0.021099356434106875
135000.0,60.002118825912476,0.7410000000000014,0.012349563890400378
185000.0,60.00172185897827,0.9979999999999976,0.016632856009459056
80000.0,60.00272560119629,0.3930000000000007,0.00654970246871861
220000.0,60.00220084190369,1.2029999999999994,0.020049264578972933
95000.0,60.00308656692505,0.5030000000000001,0.008382902093527706
210000.0,60.002973794937134,1.1259999999999977,0.01876573657579295
155000.0,60.00292730331421,0.8290000000000006,0.013815992606650902
50000.0,60.00332832336426,0.259999999999998,0.004333092967757232
90000.0,60.00173044204712,0.4750000000000014,0.007916438351036923
230000.0,60.00053930282593,1.2560000000000002,0.020933145178260833
65000.0,60.002233266830444,0.3099999999999987,0.0051664743647361604
180000.0,60.002036809921265,0.9740000000000002,0.01623278228179998
225000.0,60.00253748893738,1.216000000000001,0.02026580959553909
130000.0,60.003180742263794,0.6720000000000006,0.011199406292917921
70000.0,60.00124144554138,0.3739999999999988,0.006233204363603884
100000.0,60.00122022628784,0.536999999999999,0.008949817986613673
145000.0,60.00205969810486,0.7709999999999972,0.012849558896464832
190000.0,60.002361536026,1.0219999999999985,0.01703266294588055
245000.0,60.00230097770691,1.3249999999999993,0.022082486478181663
250000.0,60.00078535079956,1.3589999999999982,0.022649703533953635
200000.0,60.003854513168335,1.0770000000000017,0.017948846932219084
