time_s,delta_mass_g
0.0,0.0
15.00051236152649,-0.003999999999962256
30.000704765319824,-0.007999999999981355
45.003721952438354,0.0010000000000331966
60.00009775161743,0.004000000000019099
75.00126719474792,-0.0049999999999954525
90.00040483474731,-0.008999999999957708
105.00217032432556,-0.008999999999957708
120.0037534236908,-0.0009999999999763531
135.0014624595642,-0.010999999999967258
150.0002110004425,-0.010999999999967258
165.0026683807373,-0.01799999999997226
180.00010514259338,-0.002999999999985903
195.00190138816833,-0.01599999999996271
210.00018668174744,-0.020999999999958163
225.00196480751038,-0.02400000000000091
240.0000307559967,-0.007999999999981355
255.003737449646,-0.01799999999997226
270.00227665901184,-0.01799999999997226
285.0001811981201,-0.024999999999977263
300.0005602836609,-0.009999999999990905
315.00158405303955,-0.01799999999997226
330.00134325027466,-0.02400000000000091
345.00043869018555,-0.020999999999958163
360.00236082077026,-0.020999999999958163
375.0013744831085,-0.01599999999996271
390.00255823135376,-0.027999999999963165
405.0006127357483,-0.024999999999977263
420.00092101097107,-0.02400000000000091
435.00258231163025,-0.01599999999996271
450.002769947052,-0.03100000000000591
465.00140047073364,-0.027999999999963165
480.0003309249878,-0.03100000000000591
495.0020146369934,-0.016999999999995907
510.00036120414734,-0.03100000000000591
525.0006372928619,-0.029999999999972715
540.0013835430145,-0.029999999999972715
555.0014452934265,-0.01999999999998181
570.0033240318298,-0.03100000000000591
585.0025098323822,-0.033999999999991815
600.0012550354004,-0.03100000000000591
615.0014457702637,-0.025999999999953616
630.0033013820648,-0.03100000000000591
645.0017762184143,-0.03499999999996817
660.0017983913422,-0.029999999999972715
675.0003776550293,-0.029999999999972715
690.0011920928955,-0.026999999999986812
705.0033679008484,-0.04099999999999682
720.0000350475311,-0.03299999999995862
735.0023455619812,-0.03299999999995862
750.0015299320221,-0.02400000000000091
765.000969171524,-0.03999999999996362
780.0004587173462,-0.036000000000001364
795.0032823085785,-0.03699999999997772
810.0012147426605,-0.026999999999986812
825.0023267269135,-0.04399999999998272
840.0009496212006,-0.04099999999999682
855.003395318985,-0.03699999999997772
870.002105474472,-0.03100000000000591
885.0035262107849,-0.04099999999999682
900.0013337135315,-0.049999999999954525
915.0016031265259,-0.049999999999954525
930.0010168552399,-0.051999999999964075
945.0025565624237,-0.053999999999973625
960.0014865398407,-0.06299999999998818
975.0014932155609,-0.05099999999998772
990.0012421607971,-0.053999999999973625
1005.0008285045624,-0.05099999999998772
1020.0004217624664,-0.06399999999996453
1035.000485420227,-0.055999999999983174
1050.0028717517853,-0.05899999999996908
1065.0006816387177,-0.04899999999997817
1080.0009846687317,-0.06499999999999773
1095.003555059433,-0.05699999999995953
1110.0000982284546,-0.05500000000000682
1125.0026471614838,-0.055999999999983174
1140.0027210712433,-0.07200000000000273
1155.0015699863434,-0.06700000000000728
1170.001780986786,-0.06399999999996453
1185.0038254261017,-0.06700000000000728
1200.0040063858032,-0.06999999999999318
1215.0006783008575,-0.07799999999997453
1230.002159833908,-0.06599999999997408
1245.0014731884003,-0.07299999999997908
1260.000416278839,-0.06999999999999318
1275.0025079250336,-0.08099999999996044
1290.0021905899048,-0.06399999999996453
1305.0011234283447,-0.06899999999995998
1320.00328207016,-0.06899999999995998
1335.0026051998138,-0.08499999999997954
1350.0006363391876,-0.06899999999995998
1365.0015296936035,-0.07200000000000273
1380.0013403892517,-0.06799999999998363
1395.000340461731,-0.08599999999995589
1410.0031414031982,-0.07399999999995543
1425.0019836425781,-0.07699999999999818
1440.000925064087,-0.07399999999995543
1455.0038089752197,-0.08499999999997954
1470.0032892227173,-0.07799999999997453
1485.0040030479431,-0.07399999999995543
1500.0025129318237,-0.07900000000000773
1515.0004692077637,-0.07999999999998408
1530.0011768341064,-0.08699999999998909
1545.0034227371216,-0.07699999999999818
1560.0027751922607,-0.08400000000000318
1575.0006260871887,-0.08400000000000318
1590.0007479190826,-0.09600000000000364
1605.003309726715,-0.09699999999997999
1620.0025486946106,-0.11099999999999
1635.001692533493,-0.11099999999999
1650.0017874240875,-0.1239999999999668
1665.0024003982544,-0.10599999999999454
1680.0016770362854,-0.1150000000000091
1695.000410079956,-0.1150000000000091
1710.0026454925537,-0.12299999999999045
1725.002602338791,-0.1099999999999568
1740.0021274089813,-0.1150000000000091
1755.0038757324219,-0.11599999999998545
1770.0006701946259,-0.12299999999999045
1785.0005695819855,-0.11599999999998545
1800.0022666454315,-0.1150000000000091
