time_s,delta_mass_g
0.0,0.0
15.001322507858276,-0.01999999999998181
30.00027346611023,0.004000000000019099
45.00026226043701,-0.04299999999994952
60.00180149078369,-0.033999999999991815
75.00071334838867,-0.028999999999996362
90.00241732597351,-0.04499999999995907
105.00195693969727,-0.022999999999967713
120.00291228294373,-0.04499999999995907
135.00065326690674,-0.03999999999996362
150.0004427433014,-0.04099999999999682
165.0001094341278,-0.057999999999992724
180.00038599967957,-0.03799999999995407
195.00117564201355,-0.06099999999997863
210.00308752059937,-0.04800000000000182
225.00054550170898,-0.057999999999992724
240.00141263008118,-0.06799999999998363
255.00286436080933,-0.05899999999996908
270.0019042491913,-0.07699999999999818
285.0005750656128,-0.06699999999995043
300.0003502368927,-0.07099999999996953
315.00232338905334,-0.07899999999995089
330.00116181373596,-0.06399999999996453
345.0009365081787,-0.08099999999996044
360.0008363723755,-0.07200000000000273
375.00194811820984,-0.08299999999996999
390.00115633010864,-0.09699999999997999
405.00095081329346,-0.09199999999998454
420.0014555454254,-0.1099999999999568
435.00117444992065,-0.09399999999999409
450.0031454563141,-0.1069999999999709
465.00011134147644,-0.0999999999999659
480.0018253326416,-0.09699999999997999
495.00166296958923,-0.11599999999998545
510.0021538734436,-0.0999999999999659
525.0005121231079,-0.11199999999996635
540.0008661746979,-0.1029999999999518
555.0014469623566,-0.10199999999997544
570.0005977153778,-0.11899999999997135
585.0013291835785,-0.10099999999999909
600.0007553100586,-0.125
615.0009071826935,-0.1069999999999709
630.0004994869232,-0.1199999999999477
645.0013909339905,-0.12199999999995725
660.0024764537811,-0.11499999999995225
675.0004346370697,-0.13199999999994816
690.0021862983704,-0.1139999999999759
705.0004415512085,-0.1239999999999668
720.0013055801392,-0.1239999999999668
735.0028727054596,-0.1239999999999668
750.0007605552673,-0.1479999999999677
765.0007736682892,-0.1199999999999477
780.0002303123474,-0.13299999999998136
795.0013995170593,-0.1309999999999718
810.000109910965,-0.1269999999999527
825.0034759044647,-0.1409999999999627
840.0010628700256,-0.1279999999999859
855.0020644664764,-0.13700000000000045
870.0010704994202,-0.13299999999998136
885.0002634525299,-0.12899999999996226
900.0011718273163,-0.13999999999998636
915.0001075267792,-0.12999999999999545
930.0005688667297,-0.1439999999999486
945.0014605522156,-0.1379999999999768
960.0003151893616,-0.1309999999999718
975.0007503032684,-0.13199999999994816
990.0003123283386,-0.1269999999999527
1005.0014102458954,-0.15099999999995362
1020.0022110939026,-0.13700000000000045
1035.0005762577057,-0.13700000000000045
1050.0010046958923,-0.14299999999997226
1065.0015425682068,-0.13299999999998136
1080.0002090930939,-0.14299999999997226
1095.0013132095337,-0.13299999999998136
1110.000926733017,-0.1439999999999486
1125.002968788147,-0.13999999999998636
1140.0031225681305,-0.13599999999996726
1155.0024907588959,-0.15099999999995362
1170.0013461112976,-0.1449999999999818
1185.000128030777,-0.1479999999999677
1200.0026171207428,-0.14299999999997226
1215.002660036087,-0.1409999999999627
1230.0013172626495,-0.15899999999999181
1245.0035121440887,-0.1309999999999718
1260.0005271434784,-0.14999999999997726
1275.0020418167114,-0.13999999999998636
1290.0026729106903,-0.14599999999995816
1305.001352071762,-0.1519999999999868
1320.0009276866913,-0.14299999999997226
1335.000778913498,-0.15999999999996817
1350.002187013626,-0.15299999999996317
1365.0024621486664,-0.15399999999999636
1380.001484155655,-0.1490000000000009
1395.0023264884949,-0.1449999999999818
1410.0020430088043,-0.15999999999996817
1425.0033643245697,-0.1519999999999868
1440.0016260147095,-0.16699999999997317
1455.00200009346,-0.16199999999997772
1470.0006530284882,-0.16599999999999682
1485.0006489753723,-0.18099999999998317
1500.002923965454,-0.16899999999998272
1515.0027582645416,-0.17499999999995453
1530.0006594657898,-0.17199999999996862
1545.0024328231812,-0.17199999999996862
1560.0026681423187,-0.17699999999996407
1575.0002527236938,-0.16599999999999682
1590.0027890205383,-0.18399999999996908
1605.001439332962,-0.18199999999995953
1620.0009226799011,-0.17699999999996407
1635.0004363059998,-0.18399999999996908
1650.001767873764,-0.17599999999998772
1665.0007157325745,-0.18999999999999773
1680.0009005069733,-0.18599999999997863
1695.000552892685,-0.18899999999996453
1710.001408815384,-0.19799999999997908
1725.0009157657623,-0.18699999999995498
1740.0000658035278,-0.20099999999996498
1755.0003485679626,-0.19099999999997408
1770.0021991729736,-0.19799999999997908
1785.0000257492065,-0.19599999999996953
1800.0008895397186,-0.18899999999996453
