steps_rate,duration,delta_mass,ml_rate
135000.0,60.002628326416016,0.757000000000005,0.012616114012237986
230000.0,60.00232529640198,1.309000000000026,0.021815821195824883
215000.0,60.002124071121216,1.2229999999999563,0.020382611764715532
155000.0,60.002464294433594,0.882000000000005,0.014699396272659884
55000.0,60.000635862350464,0.313000000000045,0.005216611382554498
50000.0,60.00139355659485,0.28799999999995407,0.00479988851806092
205000.0,60.003185987472534,1.1689999999999827,0.019482298827333044
105000.0,60.00213646888733,0.5900000000000318,0.009832983202289175
225000.0,60.00363111495972,1.3029999999999973,0.021715352484312268
110000.0,60.003026723861694,0.6329999999999814,0.010549467827899641
245000.0,60.00225496292114,1.4080000000000155,0.023465784758757817
250000.0,60.00239396095276,1.447999999999979,0.024132370467456376
75000.0,60.00350022315979,0.4430000000000405,0.007382902636554092
175000.0,60.00204062461853,1.0089999999999577,0.016816094744383912
85000.0,60.00258493423462,0.47900000000004184,0.007982989408290429
185000.0,60.002278089523315,1.0789999999999509,0.017982650565201614
70000.0,60.002476930618286,0.410000000000025,0.006833051250102789
140000.0,60.003727436065674,0.8129999999999882,0.0135491582729797
170000.0,60.00269556045532,0.9940000000000282,0.016565922425910515
150000.0,60.00326418876648,0.8689999999999714,0.014482545437297415
120000.0,60.00235033035278,0.6860000000000355,0.011432885482371105
115000.0,60.0034658908844,0.6829999999999927,0.011382675814794102
145000.0,60.003679037094116,0.8369999999999891,0.013949144676321561
160000.0,60.002445459365845,0.9230000000000018,0.015382706370277277
65000.0,60.00324201583862,0.3720000000000141,0.006199665009797637
220000.0,60.002004623413086,1.2889999999999873,0.021482615590763327
235000.0,60.00187873840332,1.3600000000000136,0.022665956943270938
80000.0,60.001747131347656,0.45799999999997,0.007633111065872444
195000.0,60.00338292121887,1.1260000000000332,0.018765608623740583
95000.0,60.00198268890381,0.5609999999999786,0.009349691041188287
165000.0,60.00193166732788,0.9689999999999941,0.016149480076282807
130000.0,60.00315761566162,0.7490000000000236,0.012482676408424957
210000.0,60.00170397758484,1.2300000000000182,0.02049941782419239
60000.0,60.00252032279968,0.35899999999998045,0.0059830820116995665
180000.0,60.002867698669434,1.0079999999999814,0.01679919708274766
240000.0,60.00087285041809,1.3330000000000268,0.022216343474255613
100000.0,60.00372385978699,0.5649999999999977,0.009416082263831742
200000.0,60.002463579177856,1.1200000000000045,0.01866590025128016
190000.0,60.00312542915344,1.051999999999964,0.017532420061052913
125000.0,60.00202298164368,0.6999999999999886,0.011666273322386789
90000.0,60.002262115478516,0.5080000000000382,0.008466347469073031
