time_s,delta_mass_g
0.0,0.0
15.002467393875122,0.0
30.004426956176758,0.0049999999999954525
45.004520893096924,0.002999999999985903
60.006375789642334,-0.007000000000005002
75.00671815872192,-0.009999999999990905
90.00691342353821,0.0049999999999954525
105.0092134475708,-0.0020000000000095497
120.01230692863464,-0.014000000000010004
135.01516366004944,-0.013000000000033651
150.0178894996643,-0.009000000000014552
165.01900267601013,-0.009000000000014552
180.02176880836487,-0.013000000000033651
195.0224916934967,-0.013000000000033651
210.02372813224792,-0.016000000000019554
225.0260775089264,-0.011000000000024102
240.0277075767517,-0.007000000000005002
255.0296769142151,-0.009000000000014552
270.0306041240692,-0.020000000000038654
285.0324604511261,-0.026999999999986812
300.03460478782654,-0.009999999999990905
315.0346224308014,-0.014999999999986358
330.03642416000366,-0.026999999999986812
345.0379054546356,-0.02800000000002001
360.04020857810974,-0.023000000000024556
375.04083132743835,-0.023000000000024556
390.04331064224243,-0.02800000000002001
405.0449628829956,-0.025000000000034106
420.04513812065125,-0.03300000000001546
435.0472311973572,-0.03300000000001546
450.0486626625061,-0.023000000000024556
465.05138301849365,-0.028999999999996362
480.0519094467163,-0.043000000000006366
495.0522892475128,-0.049000000000035016
510.0540978908539,-0.03000000000002956
525.0570712089539,-0.038000000000010914
540.0577511787415,-0.04400000000003956
555.0592575073242,-0.04599999999999227
570.0597267150879,-0.045000000000015916
585.0626969337463,-0.04599999999999227
600.0646674633026,-0.04800000000000182
615.0647084712982,-0.043000000000006366
630.0670430660248,-0.05700000000001637
645.0685334205627,-0.06100000000003547
660.0688986778259,-0.04800000000000182
675.0718281269073,-0.05200000000002092
690.0741963386536,-0.06499999999999773
705.0742673873901,-0.06900000000001683
720.0746614933014,-0.05700000000001637
735.0775978565216,-0.060000000000002274
750.0794343948364,-0.06800000000004047
765.0822365283966,-0.06600000000003092
780.0837891101837,-0.06900000000001683
795.0881683826447,-0.06900000000001683
810.0911967754364,-0.06700000000000728
825.0917885303497,-0.06200000000001182
840.0920145511627,-0.06800000000004047
855.0934360027313,-0.07499999999998863
870.094691991806,-0.06299999999998818
885.0951566696167,-0.06499999999999773
900.0955216884613,-0.07400000000001228
915.0971546173096,-0.07499999999998863
930.0992879867554,-0.06800000000004047
945.0993220806122,-0.06600000000003092
960.1017014980316,-0.07200000000000273
975.1031267642975,-0.07200000000000273
990.1034379005432,-0.07300000000003593
1005.1048393249512,-0.07300000000003593
1020.105238199234,-0.07100000000002638
1035.1066579818726,-0.06600000000003092
1050.1083228588104,-0.08000000000004093
1065.1089208126068,-0.09100000000000819
1080.1100075244904,-0.07300000000003593
1095.1111216545105,-0.07499999999998863
1110.1122107505798,-0.08300000000002683
1125.1126117706299,-0.09100000000000819
1140.1129503250122,-0.08600000000001273
1155.1136755943298,-0.08500000000003638
1170.1152329444885,-0.09100000000000819
1185.1166257858276,-0.09100000000000819
1200.1191010475159,-0.09200000000004138
1215.1216259002686,-0.09500000000002728
1230.1224040985107,-0.09100000000000819
1245.1231257915497,-0.08500000000003638
1260.1233265399933,-0.09600000000000364
1275.1250853538513,-0.10599999999999454
1290.1277344226837,-0.09500000000002728
1305.1280007362366,-0.09200000000004138
1320.1283893585205,-0.10000000000002274
1335.1304700374603,-0.10599999999999454
1350.133125782013,-0.10400000000004184
1365.1357669830322,-0.10200000000003229
1380.1360251903534,-0.10599999999999454
1395.1381032466888,-0.10200000000003229
1410.140627861023,-0.11700000000001864
1425.1415829658508,-0.1220000000000141
1440.144344329834,-0.11099999999999
1455.1444845199585,-0.11099999999999
1470.144860982895,-0.1190000000000282
1485.1463129520416,-0.1279999999999859
1500.147694826126,-0.12100000000003774
1515.1502554416656,-0.11400000000003274
1530.1509504318237,-0.12100000000003774
1545.1530861854553,-0.12100000000003774
1560.1536374092102,-0.12100000000003774
1575.154281616211,-0.12100000000003774
1590.154923915863,-0.1220000000000141
1605.1557335853577,-0.1150000000000091
1620.1571097373962,-0.12100000000003774
1635.1588652133942,-0.13100000000002865
1650.161813735962,-0.11700000000001864
1665.164490222931,-0.11599999999998545
1680.166434764862,-0.12400000000002365
1695.169261455536,-0.1330000000000382
1710.1698217391968,-0.1279999999999859
1725.1721546649933,-0.12100000000003774
1740.1727950572968,-0.1290000000000191
1755.1732795238495,-0.1279999999999859
1770.1750276088715,-0.1279999999999859
1785.1783504486084,-0.1279999999999859
1800.1791670322418,-0.12400000000002365
