time_s,delta_mass_g
0.0,0.0
15.00104570388794,0.015000000000043201
30.001235723495483,0.016000000000019554
45.003255128860474,0.025000000000034106
60.00117015838623,0.029000000000053205
75.00122237205505,0.03300000000001546
90.00194835662842,0.038000000000010914
105.00240159034729,0.04200000000003001
120.00295758247375,0.04400000000003956
135.00212216377258,0.03900000000004411
150.00022053718567,0.03000000000002956
165.0037486553192,0.025000000000034106
180.00079226493835,0.023000000000024556
195.00352001190186,0.02600000000001046
210.00158143043518,0.05200000000002092
225.0001471042633,0.05800000000004957
240.00008535385132,0.05900000000002592
255.0030233860016,0.06700000000000728
270.0038352012634,0.06700000000000728
285.0015263557434,0.06700000000000728
300.00248074531555,0.06400000000002137
315.0029239654541,0.06400000000002137
330.00321793556213,0.06200000000001182
345.0006937980652,0.06300000000004502
360.00304675102234,0.06499999999999773
375.00160789489746,0.06200000000001182
390.0005090236664,0.06800000000004047
405.00140380859375,0.06900000000001683
420.00008749961853,0.06900000000001683
435.0006685256958,0.07100000000002638
450.00284576416016,0.07000000000005002
465.003883600235,0.07100000000002638
480.00318574905396,0.07800000000003138
495.00195574760437,0.08500000000003638
510.00256299972534,0.09100000000000819
525.0007190704346,0.09200000000004138
540.001455783844,0.08800000000002228
555.0005917549133,0.08200000000005048
570.0001292228699,0.07400000000001228
585.0008690357208,0.06300000000004502
600.0025629997253,0.060000000000002274
615.0001020431519,0.05900000000002592
630.0012540817261,0.060000000000002274
645.0016963481903,0.06300000000004502
660.0009181499481,0.06900000000001683
675.000293970108,0.07300000000003593
690.0019905567169,0.07200000000000273
705.0020499229431,0.06900000000001683
720.0007057189941,0.06400000000002137
735.0024235248566,0.06499999999999773
750.0024192333221,0.06300000000004502
765.0007574558258,0.060000000000002274
780.002950668335,0.06200000000001182
795.0013749599457,0.06200000000001182
810.0022809505463,0.06499999999999773
825.003026008606,0.06900000000001683
840.001734495163,0.06800000000004047
855.0036828517914,0.06200000000001182
870.0040650367737,0.05900000000002592
885.001204252243,0.05800000000004957
900.0000538825989,0.053000000000054115
915.0033111572266,0.05600000000004002
930.0015017986298,0.05900000000002592
945.0015916824341,0.05800000000004957
960.0011515617371,0.06100000000003547
975.0024743080139,0.05500000000000682
990.0034046173096,0.049000000000035016
1005.0032079219818,0.049000000000035016
1020.0007452964783,0.049000000000035016
1035.0021529197693,0.05500000000000682
1050.0035786628723,0.060000000000002274
1065.0034775733948,0.06600000000003092
1080.003514289856,0.07200000000000273
1095.0029292106628,0.07400000000001228
1110.0013320446014,0.07600000000002183
1125.0007920265198,0.07600000000002183
1140.0041036605835,0.07500000000004547
1155.0003080368042,0.06800000000004047
1170.0038435459137,0.06400000000002137
1185.0011429786682,0.06499999999999773
1200.0025525093079,0.06400000000002137
1215.003624677658,0.06600000000003092
1230.001164674759,0.06900000000001683
1245.003500699997,0.07200000000000273
1260.0017096996307,0.07699999999999818
1275.0030446052551,0.07500000000004547
1290.003586769104,0.07600000000002183
1305.0009014606476,0.07600000000002183
1320.0028188228607,0.08100000000001728
1335.0034670829773,0.08100000000001728
1350.0031352043152,0.08500000000003638
1365.0012967586517,0.08500000000003638
1380.0007305145264,0.08000000000004093
1395.0039026737213,0.08200000000005048
1410.0023000240326,0.07699999999999818
1425.0003645420074,0.07400000000001228
1440.0006318092346,0.07699999999999818
1455.0028290748596,0.07800000000003138
1470.003163099289,0.08500000000003638
1485.0029304027557,0.08700000000004593
1500.0017275810242,0.09000000000003183
1515.000051498413,0.09300000000001774
1530.0019345283508,0.09500000000002728
1545.0026407241821,0.09300000000001774
1560.0003914833069,0.08800000000002228
1575.002291917801,0.08500000000003638
1590.0026104450226,0.08000000000004093
1605.0025491714478,0.08000000000004093
1620.0039503574371,0.08400000000000318
1635.0041811466217,0.08800000000002228
1650.002555847168,0.09700000000003683
1665.004077911377,0.10099999999999909
1680.0014300346375,0.10200000000003229
1695.0019216537476,0.10099999999999909
1710.0004076957703,0.10000000000002274
1725.0010261535645,0.09800000000001319
1740.0000813007355,0.10200000000003229
1755.0019752979279,0.10700000000002774
1770.001258611679,0.10099999999999909
1785.0006518363953,0.10500000000001819
1800.0002982616425,0.10300000000000864
