time_s,delta_mass_g
0.0,0.0
15.000186920166016,-0.007999999999981355
30.001623153686523,-0.016999999999995907
45.003915786743164,-0.0020000000000095497
60.00672245025635,-0.011000000000024102
75.00791215896606,-0.019000000000005457
90.00876665115356,-0.012000000000000455
105.01011371612549,-0.018000000000029104
120.01325631141663,-0.018000000000029104
135.01511096954346,-0.024999999999977263
150.0180323123932,-0.021000000000015007
165.01913499832153,-0.019000000000005457
180.0212550163269,-0.03500000000002501
195.0215196609497,-0.024999999999977263
210.02475118637085,-0.018000000000029104
225.0252401828766,-0.028999999999996362
240.026225566864,-0.03000000000002956
255.02659845352173,-0.03300000000001546
270.0282690525055,-0.026999999999986812
285.0292937755585,-0.026999999999986812
300.03066062927246,-0.036000000000001364
315.03250908851624,-0.012000000000000455
330.03380370140076,-0.021000000000015007
345.0364000797272,-0.02800000000002001
360.03989601135254,-0.019000000000005457
375.04051446914673,-0.02199999999999136
390.04292917251587,-0.018000000000029104
405.0434379577637,-0.024999999999977263
420.04664945602417,-0.02400000000000091
435.0481388568878,-0.014000000000010004
450.0493712425232,-0.02600000000001046
465.05073165893555,-0.031999999999982265
480.0531315803528,-0.014999999999986358
495.05437445640564,-0.023000000000024556
510.057009935379,-0.021000000000015007
525.0573623180389,-0.031999999999982265
540.0583598613739,-0.02600000000001046
555.0587782859802,-0.026999999999986812
570.0594658851624,-0.038000000000010914
585.0596308708191,-0.024999999999977263
600.0613987445831,-0.02600000000001046
615.0635395050049,-0.038000000000010914
630.065967798233,-0.03100000000000591
645.0690498352051,-0.03100000000000591
660.0697822570801,-0.03300000000001546
675.070273399353,-0.03100000000000591
690.0715088844299,-0.03899999999998727
705.0723171234131,-0.01999999999998181
720.0750391483307,-0.026999999999986812
735.0759272575378,-0.03500000000002501
750.0768013000488,-0.018000000000029104
765.0772850513458,-0.02199999999999136
780.0782904624939,-0.02199999999999136
795.081738948822,-0.024999999999977263
810.0844504833221,-0.019000000000005457
825.0850877761841,-0.019000000000005457
840.0877075195312,-0.026999999999986812
855.0878195762634,-0.02199999999999136
870.0896818637848,-0.009999999999990905
885.0905394554138,-0.02400000000000091
900.0906500816345,-0.01999999999998181
915.0935184955597,-0.016000000000019554
930.0942072868347,-0.021000000000015007
945.0950407981873,-0.01999999999998181
960.0971574783325,-0.02800000000002001
975.0973944664001,-0.016000000000019554
990.0985054969788,-0.03500000000002501
1005.0987074375153,-0.047000000000025466
1020.0997121334076,-0.03300000000001546
1035.1009788513184,-0.026999999999986812
1050.1037201881409,-0.036000000000001364
1065.1042108535767,-0.03300000000001546
1080.105937719345,-0.028999999999996362
1095.1065475940704,-0.02600000000001046
1110.1074895858765,-0.02800000000002001
1125.1101007461548,-0.036000000000001364
1140.1115386486053,-0.016000000000019554
1155.113065958023,-0.02199999999999136
1170.1152551174164,-0.03100000000000591
1185.1162559986115,-0.02199999999999136
1200.1178555488586,-0.02600000000001046
1215.1180860996246,-0.02600000000001046
1230.1181552410126,-0.031999999999982265
1245.1184151172638,-0.028999999999996362
1260.1194772720337,-0.021000000000015007
1275.1209692955017,-0.036000000000001364
1290.1229948997498,-0.036000000000001364
1305.1247656345367,-0.024999999999977263
1320.1254868507385,-0.043000000000006366
1335.128210067749,-0.038000000000010914
1350.1292707920074,-0.036000000000001364
1365.1316423416138,-0.03500000000002501
1380.1343593597412,-0.03500000000002501
1395.1364912986755,-0.05200000000002092
1410.13809466362,-0.03500000000002501
1425.1391327381134,-0.040000000000020464
1440.1423394680023,-0.05500000000000682
1455.1435050964355,-0.04800000000000182
1470.1462857723236,-0.047000000000025466
1485.1477551460266,-0.04899999999997817
1500.150609254837,-0.04599999999999227
1515.153112411499,-0.05299999999999727
1530.1549282073975,-0.03699999999997772
1545.1559240818024,-0.05200000000002092
1560.1574563980103,-0.05500000000000682
1575.1575310230255,-0.03500000000002501
1590.157621383667,-0.045000000000015916
1605.1594986915588,-0.045000000000015916
1620.1604986190796,-0.05200000000002092
1635.161866426468,-0.047000000000025466
1650.1634941101074,-0.04200000000003001
1665.1645221710205,-0.05500000000000682
1680.1647770404816,-0.04899999999997817
1695.1676530838013,-0.04200000000003001
1710.1679472923279,-0.05500000000000682
1725.1685075759888,-0.04899999999997817
1740.1717920303345,-0.04599999999999227
1755.1726875305176,-0.05099999999998772
1770.1736948490143,-0.05200000000002092
1785.17702627182,-0.055999999999983174
1800.1780676841736,-0.03899999999998727
