time_s,delta_mass_g
0.0,0.0
15.001468896865845,0.023000000000024556
30.003267288208008,0.016999999999995907
45.00490427017212,0.022000000000048203
60.00507211685181,0.025000000000034106
75.00604057312012,0.020000000000038654
90.00701951980591,0.02400000000000091
105.00772786140442,0.016999999999995907
120.01051616668701,0.020000000000038654
135.01145219802856,0.015000000000043201
150.01180744171143,0.020000000000038654
165.01390981674194,0.018000000000029104
180.01433968544006,0.023000000000024556
195.01609230041504,0.023000000000024556
210.01673293113708,0.025000000000034106
225.01683807373047,0.016999999999995907
240.01776456832886,0.019000000000005457
255.01854157447815,0.016000000000019554
270.0191044807434,0.016999999999995907
285.0196759700775,0.020000000000038654
300.02203464508057,0.021000000000015007
315.02489495277405,0.025000000000034106
330.0262608528137,0.027000000000043656
345.0265603065491,0.02800000000002001
360.0290951728821,0.03000000000002956
375.0305678844452,0.027000000000043656
390.03163385391235,0.020000000000038654
405.03329253196716,0.03200000000003911
420.0340118408203,0.019000000000005457
435.0354378223419,0.011000000000024102
450.03853726387024,0.013000000000033651
465.04114747047424,0.019000000000005457
480.042786359787,0.008000000000038199
495.04488134384155,0.021000000000015007
510.0462212562561,-0.002999999999985903
525.0488147735596,0.007000000000005002
540.0516505241394,0.011000000000024102
555.0535118579865,0.012000000000000455
570.0543184280396,0.010000000000047748
585.0558180809021,0.043000000000006366
600.0561769008636,0.04099999999999682
615.0595297813416,0.03300000000001546
630.0599317550659,0.0
645.0601706504822,-0.029999999999972715
660.060985326767,-0.027999999999963165
675.0612440109253,-0.08899999999999864
690.0618767738342,-0.103999999999985
705.0635690689087,-0.07499999999998863
720.0668182373047,-0.06499999999999773
735.0681428909302,-0.06599999999997408
750.0705199241638,-0.06599999999997408
765.0711696147919,-0.06899999999995998
780.0726065635681,-0.06999999999999318
795.0729029178619,-0.07499999999998863
810.0753300189972,-0.10800000000000409
825.0770242214203,-0.10099999999999909
840.0797293186188,-0.08199999999999363
855.0819230079651,-0.08499999999997954
870.0832126140594,-0.07799999999997453
885.0850827693939,-0.08699999999998909
900.086752653122,-0.103999999999985
915.0871880054474,-0.0999999999999659
930.0883483886719,-0.10199999999997544
945.0900146961212,-0.09299999999996089
960.0910263061523,-0.1239999999999668
975.0912823677063,1.77800000000002
990.0924296379089,1.757000000000005
1005.0942721366882,-0.08799999999996544
1020.0970244407654,-0.08299999999996999
1035.0974581241608,-0.08699999999998909
1050.099202156067,-0.09199999999998454
1065.1000807285309,-0.10099999999999909
1080.101140499115,-0.10099999999999909
1095.1032741069794,-0.09499999999997044
1110.104323387146,-0.08899999999999864
1125.1077001094818,-0.08499999999997954
1140.1105682849884,-0.08499999999997954
1155.1130728721619,-0.08799999999996544
1170.1133682727814,-0.09100000000000819
1185.1136803627014,-0.09499999999997044
1200.1166198253632,-0.10800000000000409
1215.1176300048828,-0.10199999999997544
1230.117635011673,-0.09600000000000364
1245.1176736354828,-0.08799999999996544
1260.1199295520782,-0.08799999999996544
1275.121553182602,-0.08999999999997499
