time,vial_A_135_degree,vial_B_135_degree,vial_C_135_degree,vial_D_135_degree,vial_A_180_degree,vial_B_180_degree,vial_C_180_degree,vial_D_180_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,peltier_current
203.08226537704468,0.09179827573052568,0.403912413214313,0.05507896543831541,0.23867551689936675,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.2949568932631417,2.2949568932631417,0.4406317235065233,0.22031586175326165,1.7258075837338827,2.00120241092546,26.25,26.75,27.625,27.812,0.5668000000000001
215.10651922225952,0.09179827573052568,0.3855527580682078,0.12851758602273594,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.9926237888151372,0.07343862058442054,0.5140703440909438,2.441834134431983,1.7258075837338827,2.0195620660715647,26.25,26.812,27.625,27.812,1.2095
227.0294394493103,0.07343862058442054,0.4773510337987335,0.05507896543831541,0.2570351720454719,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.635211718928817,0.16523689631494623,0.6058686198214694,0.05507896543831541,1.7074479285877777,2.0195620660715647,26.25,26.812,27.625,27.75,-0.4045
238.97051644325256,0.07343862058442054,0.3671931029221027,0.07343862058442054,0.2019562066071565,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.4969130998702984,0.09179827573052568,0.2570351720454719,0.09179827573052568,1.7074479285877777,2.0195620660715647,26.25,26.812,27.625,27.75,1.2095
250.91352319717407,0.14687724116884107,0.3121141374837873,0.27539482719157704,0.05507896543831541,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.882465857938506,0.3671931029221027,0.07343862058442054,0.07343862058442054,1.7074479285877777,2.0195620660715647,26.25,26.75,27.625,27.75,-0.413
262.84535121917725,0.3855527580682078,0.34883344777599756,0.2570351720454719,0.3121141374837873,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.276597238117037,0.33047379262989246,1.1566582742046236,0.18359655146105136,1.7074479285877777,2.0195620660715647,26.25,26.75,27.562,27.75,-0.4145
274.77519512176514,0.07343862058442054,0.3855527580682078,0.2570351720454719,0.2019562066071565,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.5801327534905014,0.22031586175326165,0.07343862058442054,0.09179827573052568,1.6890882734416726,2.0195620660715647,26.187,26.75,27.562,27.687,0.49910000000000004
286.74311995506287,0.09179827573052568,0.3671931029221027,0.07343862058442054,0.5691493095292592,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.3855527580682078,0.07343862058442054,0.12851758602273594,1.6890882734416726,2.0195620660715647,26.187,26.75,27.5,27.687,2.379
298.65998363494873,0.09179827573052568,0.3121141374837873,0.2019562066071565,0.23867551689936675,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.029343099107347,0.07343862058442054,0.5324299992370489,0.05507896543831541,1.6707286182955672,2.0195620660715647,26.187,26.75,27.562,27.75,0.23810000000000003
310.5872571468353,0.07343862058442054,0.33047379262989246,0.18359655146105136,0.3855527580682078,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.0844220645456626,1.211737239642939,0.5507896543831541,0.29375448233768214,1.6707286182955672,2.0195620660715647,26.125,26.75,27.5,27.75,0.5649
322.5424573421478,0.27539482719157704,0.34883344777599756,0.18359655146105136,0.11015793087663082,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.378176546883345,0.34883344777599756,2.1113603418020905,0.09179827573052568,1.6707286182955672,2.0195620660715647,26.187,26.75,27.5,27.75,2.1772000000000005
334.4912123680115,0.09179827573052568,0.3121141374837873,0.22031586175326165,0.3121141374837873,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.7355886167696655,2.331676203555352,0.42227206836041814,0.11015793087663082,1.6707286182955672,2.0195620660715647,26.187,26.75,27.5,27.687,2.3154
346.4966869354248,0.5691493095292592,0.34883344777599756,0.2570351720454719,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.03671931029221027,0.3121141374837873,0.09179827573052568,0.07343862058442054,1.652368963149462,2.0195620660715647,26.187,26.75,27.5,27.75,1.3579
358.4860198497772,0.09179827573052568,0.33047379262989246,0.16523689631494623,0.42227206836041814,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.570351720454719,0.33047379262989246,1.615649652857252,0.22031586175326165,1.652368963149462,2.0195620660715647,26.187,26.75,27.562,27.75,-0.4409
370.4682695865631,0.6242282749675746,0.5691493095292592,0.2019562066071565,0.34883344777599756,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.5336324101625087,0.05507896543831541,0.42227206836041814,0.07343862058442054,1.652368963149462,2.0379217212176703,26.187,26.687,27.562,27.812,1.6568000000000003
382.4602200984955,0.07343862058442054,0.27539482719157704,0.27539482719157704,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.864106202792401,0.45899137865262835,0.07343862058442054,0.09179827573052568,1.652368963149462,2.0195620660715647,26.187,26.812,27.562,27.75,0.26230000000000003
394.4653651714325,0.09179827573052568,0.403912413214313,0.2570351720454719,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.864106202792401,3.0660624093995574,0.49571068894483866,0.7160265506981003,1.652368963149462,2.0195620660715647,26.187,26.75,27.562,27.812,1.2095
406.5052053928375,0.09179827573052568,0.3121141374837873,0.11015793087663082,0.18359655146105136,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.9008255130846115,0.07343862058442054,0.403912413214313,2.9008255130846115,1.634009308003357,2.0195620660715647,26.187,26.75,27.5,27.812,0.6661
418.5683250427246,0.5140703440909438,0.3671931029221027,0.27539482719157704,0.16523689631494623,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.2496589608606086,0.6242282749675746,0.07343862058442054,0.42227206836041814,1.634009308003357,2.0195620660715647,26.187,26.75,27.562,27.812,1.9726000000000001
430.47325229644775,0.09179827573052568,0.3855527580682078,0.2570351720454719,0.3671931029221027,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.506694132906081,0.07343862058442054,0.4773510337987335,0.05507896543831541,1.634009308003357,2.0379217212176703,26.187,26.75,27.562,27.812,-0.305
442.3662545681,0.5691493095292592,0.34883344777599756,0.2019562066071565,0.5140703440909438,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.268018616006714,2.331676203555352,0.5140703440909438,0.5324299992370489,1.634009308003357,2.0195620660715647,26.187,26.687,27.562,27.812,2.1568
454.301780462265,0.12851758602273594,0.3121141374837873,0.3121141374837873,0.3121141374837873,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,4.351238269626918,0.33047379262989246,1.1933775844968337,0.12851758602273594,1.634009308003357,2.0195620660715647,26.187,26.75,27.562,27.812,2.4554
466.1463029384613,0.5324299992370489,0.34883344777599756,0.05507896543831541,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.460193789578088,0.18359655146105136,2.276597238117037,0.09179827573052568,1.634009308003357,2.0195620660715647,26.187,26.75,27.562,27.875,0.48590000000000005
477.9860894680023,0.09179827573052568,0.33047379262989246,0.23867551689936675,0.16523689631494623,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.5336324101625087,0.07343862058442054,0.5140703440909438,0.07343862058442054,1.634009308003357,2.0195620660715647,26.187,26.75,27.562,27.875,2.1343
489.92506647109985,0.07343862058442054,0.27539482719157704,0.16523689631494623,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.11015793087663082,0.07343862058442054,0.09179827573052568,1.615649652857252,2.0195620660715647,26.187,26.75,27.562,27.812,0.5197
501.8847062587738,0.5875089646753643,0.6425879301136798,0.29375448233768214,0.2570351720454719,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.8543251697566188,0.3121141374837873,0.12851758602273594,0.09179827573052568,1.634009308003357,2.0195620660715647,26.187,26.75,27.562,27.937,-0.45170000000000005
513.8402736186981,0.09179827573052568,0.3121141374837873,0.23867551689936675,0.3671931029221027,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.3671931029221027,0.07343862058442054,0.09179827573052568,1.615649652857252,2.0195620660715647,26.187,26.75,27.625,27.937,1.3279
525.6969428062439,0.07343862058442054,0.3121141374837873,0.49571068894483866,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.3414572365911344,0.23867551689936675,0.5140703440909438,0.6425879301136798,1.634009308003357,2.00120241092546,26.187,26.75,27.562,27.875,-0.42540000000000006
537.628101348877,0.07343862058442054,0.34883344777599756,0.23867551689936675,0.3855527580682078,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.6621499961852444,0.05507896543831541,0.3855527580682078,0.07343862058442054,1.634009308003357,2.0195620660715647,26.187,26.75,27.562,27.937,2.2512000000000003
549.6151714324951,0.3121141374837873,0.29375448233768214,0.05507896543831541,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.05507896543831541,0.23867551689936675,0.12851758602273594,0.11015793087663082,1.5972899977111468,2.0195620660715647,26.187,26.75,27.562,27.937,-0.452
561.543940782547,0.42227206836041814,0.3121141374837873,0.2019562066071565,0.33047379262989246,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.33047379262989246,0.6609475852597849,0.05507896543831541,1.615649652857252,2.0195620660715647,26.187,26.75,27.562,27.937,2.5479000000000003
573.4725847244263,0.4773510337987335,0.45899137865262835,0.09179827573052568,0.29375448233768214,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.07343862058442054,0.5324299992370489,0.18359655146105136,0.23867551689936675,1.615649652857252,2.0195620660715647,26.187,26.75,27.625,27.937,0.7754000000000001
585.4882838726044,0.07343862058442054,0.33047379262989246,0.23867551689936675,0.2570351720454719,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.864106202792401,0.05507896543831541,0.34883344777599756,0.05507896543831541,1.615649652857252,2.00120241092546,26.187,26.75,27.625,27.937,1.0395
597.4548692703247,0.09179827573052568,0.42227206836041814,0.05507896543831541,0.14687724116884107,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.588711375600824,0.07343862058442054,0.5507896543831541,0.05507896543831541,1.615649652857252,2.0195620660715647,26.187,26.687,27.625,27.937,0.0649
609.3455221652985,0.07343862058442054,0.3671931029221027,0.05507896543831541,0.12851758602273594,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.827386892500191,0.33047379262989246,1.046500343327993,0.09179827573052568,1.615649652857252,2.0195620660715647,26.187,26.687,27.625,28.0,2.5251000000000006
621.274979352951,0.09179827573052568,0.42227206836041814,0.09179827573052568,0.16523689631494623,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.166439307240406,0.3121141374837873,0.2570351720454719,0.07343862058442054,1.615649652857252,2.0195620660715647,26.187,26.75,27.625,28.0,-0.4555
633.2836079597473,0.18359655146105136,0.3121141374837873,0.22031586175326165,0.23867551689936675,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.7723079270618753,0.07343862058442054,0.5140703440909438,0.33047379262989246,1.615649652857252,2.0195620660715647,26.187,26.687,27.625,28.0,3.1303
645.2574000358582,0.09179827573052568,0.3671931029221027,0.2570351720454719,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.588711375600824,0.6242282749675746,0.07343862058442054,0.07343862058442054,1.5972899977111468,2.0195620660715647,26.187,26.687,27.625,28.0,1.3912
657.164621591568,0.67930724040589,0.07343862058442054,0.14687724116884107,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.955904478522927,0.6242282749675746,0.07343862058442054,0.14687724116884107,1.5972899977111468,2.0195620660715647,26.125,26.687,27.625,28.0,2.6842
669.1330325603485,0.14687724116884107,0.4406317235065233,0.27539482719157704,0.12851758602273594,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.3133165484092473,0.07343862058442054,0.42227206836041814,0.07343862058442054,1.5972899977111468,2.0195620660715647,26.125,26.75,27.625,28.062,2.6047000000000002
681.1399254798889,0.07343862058442054,0.4773510337987335,0.3121141374837873,0.29375448233768214,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.0660624093995574,0.07343862058442054,0.5691493095292592,1.7625268940260932,1.615649652857252,2.0195620660715647,26.125,26.75,27.625,28.062,0.92
693.2041103839874,0.33047379262989246,0.22031586175326165,0.33047379262989246,0.403912413214313,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.5152727550164036,0.49571068894483866,0.07343862058442054,0.09179827573052568,1.5972899977111468,2.0195620660715647,26.125,26.687,27.625,28.062,2.0256000000000003
705.2435054779053,0.09179827573052568,0.34883344777599756,0.07343862058442054,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.7355886167696655,0.05507896543831541,0.3671931029221027,0.07343862058442054,1.5972899977111468,2.0195620660715647,26.125,26.75,27.687,28.125,-0.4628
717.2801339626312,0.07343862058442054,0.29375448233768214,0.07343862058442054,0.2570351720454719,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.827386892500191,0.05507896543831541,0.5691493095292592,0.05507896543831541,1.615649652857252,2.00120241092546,26.187,26.75,27.687,28.125,2.4608000000000003
729.2861609458923,0.07343862058442054,0.45899137865262835,0.18359655146105136,0.42227206836041814,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.00120241092546,0.29375448233768214,0.18359655146105136,0.07343862058442054,1.615649652857252,2.0195620660715647,26.187,26.75,27.687,28.125,-0.4605
741.2894325256348,0.2019562066071565,0.3671931029221027,0.34883344777599756,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.9191851682307166,0.07343862058442054,0.6609475852597849,0.09179827573052568,1.615649652857252,2.0195620660715647,26.187,26.75,27.687,28.187,-0.4698
753.1830384731293,0.49571068894483866,0.42227206836041814,0.22031586175326165,0.3671931029221027,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.4785534447241933,2.71722896162356,0.42227206836041814,0.23867551689936675,1.615649652857252,2.0195620660715647,26.187,26.75,27.687,28.187,0.7491
765.1184213161469,0.07343862058442054,0.27539482719157704,0.23867551689936675,0.2570351720454719,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.1762203402761884,0.18359655146105136,0.4406317235065233,0.14687724116884107,1.5972899977111468,2.0195620660715647,26.187,26.75,27.687,28.187,1.4069
777.0152933597565,0.07343862058442054,0.29375448233768214,0.3671931029221027,0.05507896543831541,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.68050965133135,0.3121141374837873,0.5875089646753643,0.5140703440909438,1.5972899977111468,2.00120241092546,26.187,26.687,27.687,28.187,2.6925
788.890248298645,0.09179827573052568,0.3121141374837873,0.09179827573052568,0.3855527580682078,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.139501029983978,0.09179827573052568,1.119938963912413,0.2019562066071565,1.5972899977111468,2.0195620660715647,26.187,26.75,27.687,28.187,2.4067000000000003
800.7664983272552,0.4773510337987335,0.34883344777599756,0.22031586175326165,0.29375448233768214,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,4.589913786526283,0.2019562066071565,1.1015793087663082,0.3671931029221027,1.5972899977111468,2.0195620660715647,26.187,26.75,27.75,28.187,1.3451000000000002
812.6296944618225,0.09179827573052568,0.3671931029221027,0.5324299992370489,0.3855527580682078,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.8996231021591516,0.16523689631494623,0.12851758602273594,0.14687724116884107,1.5972899977111468,2.0195620660715647,26.187,26.75,27.75,28.187,1.5779
824.5217044353485,0.07343862058442054,0.33047379262989246,0.22031586175326165,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.71722896162356,0.12851758602273594,1.9644831006332495,0.09179827573052568,1.5972899977111468,2.0195620660715647,26.187,26.812,27.75,28.187,0.6982
836.2539346218109,0.11015793087663082,0.33047379262989246,0.05507896543831541,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.0844220645456626,0.05507896543831541,0.5507896543831541,0.05507896543831541,1.5972899977111468,2.0195620660715647,26.187,26.75,27.75,28.25,2.0121
848.0470628738403,0.12851758602273594,0.3855527580682078,0.09179827573052568,0.11015793087663082,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.8910444800488289,0.11015793087663082,0.2570351720454719,0.07343862058442054,1.5972899977111468,2.0195620660715647,26.187,26.75,27.75,28.187,0.157
859.8184380531311,0.09179827573052568,0.29375448233768214,0.05507896543831541,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.5250537880521864,0.07343862058442054,0.5875089646753643,0.09179827573052568,1.5972899977111468,2.0195620660715647,26.187,26.75,27.75,28.25,-0.4723
871.6034998893738,0.3671931029221027,0.3121141374837873,0.2570351720454719,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.6437903410391397,0.07343862058442054,0.403912413214313,0.07343862058442054,1.5972899977111468,2.0195620660715647,26.187,26.812,27.75,28.25,-0.13240000000000002
883.4096636772156,0.09179827573052568,0.3671931029221027,0.05507896543831541,0.29375448233768214,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.469974822613871,0.11015793087663082,0.5691493095292592,2.0379217212176703,1.5972899977111468,2.0195620660715647,26.187,26.75,27.812,28.25,0.2228
895.2610731124878,0.07343862058442054,0.29375448233768214,0.07343862058442054,0.16523689631494623,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.9008255130846115,0.33047379262989246,2.4051148241397726,0.09179827573052568,1.5972899977111468,2.00120241092546,26.187,26.812,27.75,28.25,2.5103
907.0599045753479,0.6242282749675746,0.3671931029221027,0.07343862058442054,0.2019562066071565,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.304737926298924,0.07343862058442054,0.5691493095292592,0.09179827573052568,1.5972899977111468,2.0195620660715647,26.187,26.75,27.75,28.25,-0.48070000000000007
918.9044392108917,0.42227206836041814,0.45899137865262835,0.05507896543831541,0.3121141374837873,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.6988693064774547,0.07343862058442054,0.42227206836041814,0.07343862058442054,1.5789303425650416,2.0195620660715647,26.187,26.812,27.75,28.25,1.5911000000000002
930.7695989608765,0.07343862058442054,0.3121141374837873,0.23867551689936675,0.2019562066071565,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.00120241092546,0.16523689631494623,0.18359655146105136,0.09179827573052568,1.5972899977111468,2.0195620660715647,26.187,26.812,27.812,28.312,-0.4806
942.6270060539246,0.3121141374837873,0.3671931029221027,0.23867551689936675,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.3230975814450296,0.05507896543831541,0.5691493095292592,0.05507896543831541,1.5972899977111468,2.0195620660715647,26.187,26.812,27.812,28.312,-0.4806
954.4152302742004,0.3855527580682078,0.3671931029221027,0.12851758602273594,0.27539482719157704,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.9277637903410392,0.22031586175326165,0.2019562066071565,0.09179827573052568,1.5972899977111468,2.0195620660715647,26.187,26.812,27.812,28.312,0.0386
966.2244427204132,0.4773510337987335,0.34883344777599756,0.49571068894483866,0.2570351720454719,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.3414572365911344,0.05507896543831541,0.7894651712825208,0.05507896543831541,1.5789303425650416,2.00120241092546,26.187,26.812,27.812,28.375,0.27540000000000003
978.0180652141571,0.07343862058442054,0.3671931029221027,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.68050965133135,0.07343862058442054,0.4406317235065233,2.184798962386511,1.5789303425650416,2.0195620660715647,26.187,26.812,27.812,28.312,-0.4743
989.8126723766327,0.2019562066071565,0.3671931029221027,0.07343862058442054,0.5140703440909438,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.3598168917372395,0.12851758602273594,0.6609475852597849,0.05507896543831541,1.5972899977111468,2.0195620660715647,26.25,26.812,27.812,28.312,2.0252
1001.5837962627411,0.09179827573052568,0.33047379262989246,0.2019562066071565,0.3671931029221027,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.9926237888151372,0.05507896543831541,0.3855527580682078,0.05507896543831541,1.5789303425650416,2.0195620660715647,26.25,26.812,27.812,28.375,-0.482
1013.3819782733917,0.5324299992370489,0.3855527580682078,0.2570351720454719,0.16523689631494623,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,1.3953337911039903,0.09179827573052568,0.11015793087663082,0.07343862058442054,1.5789303425650416,2.0195620660715647,26.187,26.812,27.812,28.375,0.7096
1025.2743027210236,0.07343862058442054,0.29375448233768214,0.07343862058442054,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.75394827191577,0.05507896543831541,0.6242282749675746,0.05507896543831541,1.5789303425650416,2.0195620660715647,26.25,26.875,27.875,28.437,2.5383
1037.0959103107452,0.09179827573052568,0.34883344777599756,0.22031586175326165,0.3855527580682078,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.9008255130846115,0.29375448233768214,1.3035355153734645,0.09179827573052568,1.5789303425650416,2.0195620660715647,26.187,26.812,27.875,28.437,-0.47570000000000007
1048.9376909732819,0.3855527580682078,0.3855527580682078,0.16523689631494623,0.34883344777599756,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.2863782711528193,0.05507896543831541,0.42227206836041814,0.05507896543831541,1.5789303425650416,2.00120241092546,26.187,26.875,27.875,28.437,0.4476
1060.7900521755219,0.5324299992370489,0.3121141374837873,0.05507896543831541,0.23867551689936675,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.166439307240406,0.22031586175326165,1.4504127565423057,0.09179827573052568,1.5789303425650416,2.0195620660715647,26.25,26.875,27.937,28.437,2.6024000000000003
