time,vial_A_135_degree,vial_B_135_degree,vial_C_135_degree,vial_D_135_degree,vial_A_180_degree,vial_B_180_degree,vial_C_180_degree,vial_D_180_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,ambient_temp,peltier_current
1.1920928955078125e-05,0.12851758602273594,0.3121141374837873,0.05507896543831541,0.09179827573052568,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.093000686655986,0.12851758602273594,0.33047379262989246,0.07343862058442054,2.1297199969481957,2.148079652094301,24.062,24.312,24.562,24.5,24.875,-0.1415
30.00012707710266,0.09179827573052568,0.4406317235065233,0.07343862058442054,0.45899137865262835,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,4.369597924773022,0.4773510337987335,0.4773510337987335,0.11015793087663082,2.1113603418020905,2.148079652094301,24.062,24.375,24.625,24.562,25.0,1.2435
60.00029635429382,0.11015793087663082,0.3671931029221027,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.68050965133135,0.5691493095292592,0.22031586175326165,0.07343862058442054,2.1113603418020905,2.148079652094301,24.062,24.375,24.625,24.562,24.875,1.2516
90.00045132637024,0.09179827573052568,0.3855527580682078,0.05507896543831541,0.403912413214313,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.864106202792401,0.05507896543831541,0.14687724116884107,0.05507896543831541,2.093000686655986,2.1297199969481957,24.0,24.312,24.625,24.562,25.0,-0.23
120.00067234039307,0.3671931029221027,0.403912413214313,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,0.42227206836041814,1.0648599984740978,0.11015793087663082,2.07464103150988,2.1297199969481957,24.0,24.375,24.625,24.562,24.875,0.20620000000000002
150.00081729888916,0.09179827573052568,0.33047379262989246,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.607071030746929,0.49571068894483866,1.2851758602273595,0.09179827573052568,2.056281376363775,2.1297199969481957,24.0,24.375,24.625,24.687,24.875,1.2687
180.00094509124756,0.09179827573052568,0.3855527580682078,0.07343862058442054,0.4406317235065233,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,4.241080338750287,0.05507896543831541,0.3855527580682078,0.07343862058442054,2.0379217212176703,2.1297199969481957,23.937,24.437,24.687,24.75,25.0,-0.22660000000000002
210.00110507011414,0.09179827573052568,0.33047379262989246,0.3121141374837873,0.3121141374837873,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.43325551232166,0.05507896543831541,0.2570351720454719,1.9461234454871446,2.0379217212176703,2.1297199969481957,23.937,24.437,24.687,24.812,25.0,0.9069
240.00124669075012,0.09179827573052568,0.4773510337987335,0.07343862058442054,0.403912413214313,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,2.5336324101625087,0.45899137865262835,0.07343862058442054,0.09179827573052568,2.0379217212176703,2.1113603418020905,24.0,24.437,24.75,24.875,24.875,-0.2257
270.00140023231506,0.09179827573052568,0.4773510337987335,0.05507896543831541,0.07343862058442054,4.68171206225681,4.68171206225681,4.68171206225681,4.68171206225681,3.3414572365911344,0.7343862058442054,0.27539482719157704,0.07343862058442054,2.0195620660715647,2.1113603418020905,24.0,24.5,24.812,24.937,24.875,-0.22960000000000003
