out_pump_steps_rate,in_pump_steps_rate,initial_mass,mass_3min,end_mass,delta_mass_end_minus_3min
166546.4873492636,177306.98245019047,-0.008999999999957708,-0.03299999999995862,0.049000000000035016,0.08199999999999363
167546.4873492636,177306.98245019047,0.0,0.05299999999999727,0.2820000000000391,0.22900000000004184
168546.4873492636,177306.98245019047,-0.005000000000052296,0.03599999999994452,0.19399999999995998,0.15800000000001546
169546.4873492636,177306.98245019047,0.0,0.013999999999953161,0.12899999999996226,0.1150000000000091
170546.4873492636,177306.98245019047,0.0,0.0,0.051000000000044565,0.051000000000044565
171546.4873492636,177306.98245019047,0.0,-0.0010000000000331966,-0.007000000000005002,-0.005999999999971806
171046.0,177306.98245019047,0.0009999999999763531,-0.0020000000000095497,0.029999999999972715,0.031999999999982265
171296.0,177306.98245019047,0.0,0.009000000000014552,-0.003999999999962256,-0.012999999999976808
171171.0,177306.98245019047,-0.002999999999985903,0.002999999999985903,0.02800000000002001,0.025000000000034106
171233.0,177306.98245019047,0.0,0.0,0.024999999999977263,0.024999999999977263
171264.0,177306.98245019047,0.0,-0.014999999999986358,-0.02199999999999136,-0.007000000000005002
171248.0,177306.98245019047,0.0,0.005999999999971806,-0.014000000000010004,-0.01999999999998181
171240.0,177306.98245019047,0.0,-0.009999999999990905,-0.019000000000005457,-0.009000000000014552
171236.0,177306.98245019047,0.0,-0.007000000000005002,0.012000000000000455,0.019000000000005457
171238.0,177306.98245019047,0.0,-0.005999999999971806,-0.0049999999999954525,0.0009999999999763531
